,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tile,RUBCNL,x,y,path,../models/res50/RUBCNL_HLR_Res50slim/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_ice/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_optim_ice/RUBCNL_HLR_Res50slim_optim_ice15072024_ep_26_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50_Drop/24072024_ep_29_lr_0.0005resnet.pt,../models/res18/res18_iced_e29.pt,../models/res18/res18_not_iced_e29.pt,../remote_models/res50/RUBCNL_Res50/MyNet2_ep_29.pt,../remote_models/res50/RUBCNL_Res50_freeze/Res50Dropout_ep_29.pt,../remote_models/res50/RUBCNL_Res50_drop_freeze/Res50Dropout_ep_29.pt,../remote_models/vgg13/dropout/VGG13_ep_29.pt,../remote_models/res18/RUBCNL_Res18/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_freeze/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga_drop/Res18Dropout_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga_freeze_drop/Res18Dropout_ep_29.pt
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,p008_3_1.tiff,-0.72998047,546,234,../../Test_Data/p008/Tiles_156/p008_3_1.tiff,-0.6572428941726685,-0.2430070489645004,-0.6411492824554443,-0.3015666902065277,-0.5884275436401367,-0.6719660758972168,-0.8405940532684326,-0.3398750126361847,-0.3398750126361847,0.0004442653153091,-0.604798436164856,-0.604798436164856,-0.9179417490959167,-0.4468108713626861,-0.44681087136268616
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,p008_4_1.tiff,-0.72998047,702,234,../../Test_Data/p008/Tiles_156/p008_4_1.tiff,-0.6679836511611938,-0.2865329384803772,-0.2480972409248352,-0.3307505249977112,-0.9782499074935912,-1.051767110824585,-0.7785066962242126,-0.2678505778312683,-0.2678505778312683,0.0004442653153091,-0.7764987945556641,-0.7764987945556641,-1.0199984312057495,-0.352530837059021,-0.352530837059021
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,p008_5_1.tiff,-0.72998047,858,234,../../Test_Data/p008/Tiles_156/p008_5_1.tiff,-0.5247601270675659,-1.3233048915863037,-1.2910820245742798,-0.516313374042511,-0.6634606719017029,-1.0993127822875977,-0.1499331146478653,-0.4735009968280792,-0.4735009968280792,0.0004442653153091,-0.6445965766906738,-0.6445965766906738,-0.4930431842803955,-0.4460272192955017,-0.4460272192955017
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,p008_10_1.tiff,-0.72998047,1638,234,../../Test_Data/p008/Tiles_156/p008_10_1.tiff,-1.01678729057312,-0.49484384059906,-0.5244961380958557,-0.4754194915294647,-0.6646401882171631,-0.923172414302826,-1.2366952896118164,-0.4590189456939697,-0.4590189456939697,0.0004442653153091,-0.9804304242134094,-0.9804304242134094,-0.9495116472244264,-0.3585348427295685,-0.3585348427295685
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,p008_11_1.tiff,-0.72998047,1794,234,../../Test_Data/p008/Tiles_156/p008_11_1.tiff,-0.8886947631835938,-0.3337277472019195,-0.3926231563091278,-0.5049423575401306,-0.0606925785541534,-0.6029496788978577,-0.5275934934616089,-0.538814902305603,-0.538814902305603,0.0004442653153091,-0.6322738528251648,-0.6322738528251648,-0.9931116104125975,-0.3095612227916717,-0.30956122279167175
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,p008_12_1.tiff,1.315302,1950,234,../../Test_Data/p008/Tiles_156/p008_12_1.tiff,0.6341049671173096,-0.4478407204151153,-0.5349006652832031,-0.0271898489445447,-0.091203399002552,-0.3875623941421509,0.2636661231517792,-0.0370862856507301,-0.0370862856507301,0.0004442653153091,-0.1196353137493133,-0.1196353137493133,0.5025575757026672,0.1611631065607071,0.1611631065607071
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,p008_13_1.tiff,-0.72998047,2106,234,../../Test_Data/p008/Tiles_156/p008_13_1.tiff,0.6231688261032104,-0.8417046666145325,-0.7811842560768127,-0.2302476614713668,-0.0655608028173446,-0.7387496829032898,-0.4602156579494476,-0.2277407795190811,-0.2277407795190811,0.0004442653153091,-0.9017530083656312,-0.9017530083656312,-0.0983711779117584,-0.2888959646224975,-0.28889596462249756
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,p008_14_1.tiff,1.315302,2262,234,../../Test_Data/p008/Tiles_156/p008_14_1.tiff,0.6677131652832031,-0.2020338326692581,-0.1620692163705825,0.0073536988347768,-0.2766081690788269,0.7985677719116211,0.3833648264408111,0.0376240536570549,0.0376240536570549,0.0004442653153091,-0.0175793729722499,-0.0175793729722499,0.9471452832221984,0.2450828105211258,0.2450828105211258
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,p008_15_1.tiff,0.5393646,2418,234,../../Test_Data/p008/Tiles_156/p008_15_1.tiff,-1.0955404043197632,-0.8530927896499634,-0.8640518188476562,-0.4697638750076294,-0.7919907569885254,-1.1052658557891846,-0.9536321759223938,-0.5048438310623169,-0.5048438310623169,0.0004442653153091,-0.9510987997055054,-0.9510987997055054,-1.043837308883667,-0.3427150547504425,-0.3427150547504425
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,p008_17_1.tiff,-0.72998047,2730,234,../../Test_Data/p008/Tiles_156/p008_17_1.tiff,-1.0157785415649414,-0.9808128476142884,-0.9683244228363036,-0.4221453666687011,-0.8077812790870667,-0.8618685603141785,-1.0378342866897583,-0.4577994346618652,-0.4577994346618652,0.0004442653153091,-0.7318673133850098,-0.7318673133850098,-0.7087870836257935,-0.4373131990432739,-0.4373131990432739
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,p008_18_1.tiff,-0.72998047,2886,234,../../Test_Data/p008/Tiles_156/p008_18_1.tiff,-0.3622689545154571,-0.4231520891189575,-0.4637283682823181,-0.3903502225875854,-0.7296313643455505,-0.693017303943634,-0.7016375064849854,-0.4100299179553985,-0.4100299179553985,0.0004442653153091,-0.795396625995636,-0.795396625995636,-0.949650764465332,-0.3626792728900909,-0.36267927289009094
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,p008_19_1.tiff,-0.72998047,3042,234,../../Test_Data/p008/Tiles_156/p008_19_1.tiff,-0.2528956234455108,-0.6262177228927612,-0.5710057616233826,-0.1747637242078781,-0.3625311255455017,0.6211701035499573,-0.1563866287469864,-0.1397453993558883,-0.1397453993558883,0.0004442653153091,-0.2089637517929077,-0.2089637517929077,0.6705179214477539,0.2422259002923965,0.24222590029239655
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,p008_20_1.tiff,0.5393646,3198,234,../../Test_Data/p008/Tiles_156/p008_20_1.tiff,-0.6469761729240417,0.2606325149536133,0.2514147460460663,-0.3632410168647766,-0.6919941902160645,-0.7971461415290833,-0.9476519227027892,-0.3541835248470306,-0.3541835248470306,0.0004442653153091,-0.7435499429702759,-0.7435499429702759,-0.2509354948997497,-0.3635115921497345,-0.3635115921497345
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,p008_0_2.tiff,-0.72998047,78,390,../../Test_Data/p008/Tiles_156/p008_0_2.tiff,-0.6839885115623474,-0.4350068569183349,-0.4206107854843139,-0.3768849968910217,-0.5006324648857117,0.0473477020859718,-0.6930319666862488,-0.427129864692688,-0.427129864692688,0.0004442653153091,-0.2724104821681976,-0.2724104821681976,-0.654232382774353,-0.1877297013998031,-0.18772970139980316
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,p008_1_2.tiff,-0.72998047,234,390,../../Test_Data/p008/Tiles_156/p008_1_2.tiff,-0.8946802616119385,-1.2207024097442627,-1.1958582401275637,-0.1852062046527862,-0.9917032718658448,-0.7493460178375244,-1.0357799530029297,-0.1904466599225998,-0.1904466599225998,0.0004442653153091,-0.4962979853153229,-0.4962979853153229,-0.7477098107337952,-0.3767703473567962,-0.37677034735679626
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,p008_2_2.tiff,-0.72998047,390,390,../../Test_Data/p008/Tiles_156/p008_2_2.tiff,-0.9862005710601808,-0.6894193887710571,-0.5883908867835999,-0.1392791420221328,-0.595456063747406,-0.9678418040275574,-0.5027744174003601,-0.1368513703346252,-0.1368513703346252,0.0004442653153091,-0.5780863165855408,-0.5780863165855408,-1.1207555532455444,-0.4505744874477386,-0.45057448744773865
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,p008_3_2.tiff,-0.72998047,546,390,../../Test_Data/p008/Tiles_156/p008_3_2.tiff,-0.9810650944709778,-0.3749486804008484,-0.4771157205104828,-0.4182675182819366,-0.6030930280685425,-0.3574760854244232,-0.722289502620697,-0.4300808310508728,-0.4300808310508728,0.0004442653153091,-0.4807532131671905,-0.4807532131671905,-0.99443519115448,-0.4549162089824676,-0.45491620898246765
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,p008_4_2.tiff,-0.72998047,702,390,../../Test_Data/p008/Tiles_156/p008_4_2.tiff,-0.6853757500648499,-0.8023461103439331,-0.8404120206832886,-0.1783356368541717,-0.6931465268135071,-0.7790787816047668,-0.3106968700885772,-0.187222808599472,-0.187222808599472,0.0004442653153091,-0.3753463625907898,-0.3753463625907898,-0.5750707387924194,-0.4337463974952698,-0.4337463974952698
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,p008_5_2.tiff,-0.72998047,858,390,../../Test_Data/p008/Tiles_156/p008_5_2.tiff,-0.7445048689842224,-0.1579138785600662,-0.2031281590461731,-0.0635717138648033,-0.8157453536987305,-0.7666206359863281,-0.8952221274375916,-0.0737146660685539,-0.0737146660685539,0.0004442653153091,0.0269504077732563,0.0269504077732563,-0.6428271532058716,-0.4423266947269439,-0.44232669472694397
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,p008_6_2.tiff,-0.72998047,1014,390,../../Test_Data/p008/Tiles_156/p008_6_2.tiff,-0.7843759059906006,-0.7428945302963257,-0.7834410071372986,-0.2825630307197571,-0.831138014793396,-0.7551177740097046,-0.0831413716077804,-0.3297725021839142,-0.3297725021839142,0.0004442653153091,-0.3437295258045196,-0.3437295258045196,-0.797974705696106,-0.4398864209651947,-0.4398864209651947
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,p008_7_2.tiff,-0.72998047,1170,390,../../Test_Data/p008/Tiles_156/p008_7_2.tiff,-0.8277748823165894,-0.5148723125457764,-0.4511793851852417,-0.3904815316200256,-0.6737394332885742,-0.5801226496696472,-0.5489310622215271,-0.4254384636878967,-0.4254384636878967,0.0004442653153091,-0.6029263138771057,-0.6029263138771057,-0.950206220149994,-0.4696142375469208,-0.4696142375469208
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,p008_8_2.tiff,-0.72998047,1326,390,../../Test_Data/p008/Tiles_156/p008_8_2.tiff,-0.9481152296066284,-0.6291279792785645,-0.5799297094345093,-0.4051589667797088,-0.42826908826828,0.0091073438525199,-0.4259204566478729,-0.4242051541805267,-0.4242051541805267,0.0004442653153091,-0.3572962880134582,-0.3572962880134582,-0.6317298412322998,-0.2279975563287735,-0.2279975563287735
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,p008_9_2.tiff,-0.72998047,1482,390,../../Test_Data/p008/Tiles_156/p008_9_2.tiff,-0.4208492338657379,-0.5825654864311218,-0.5711115598678589,-0.0914919078350067,-0.2175265848636627,0.7977756261825562,-0.5429438948631287,-0.0882849767804145,-0.0882849767804145,0.0004442653153091,-0.0578508861362934,-0.0578508861362934,-0.7252421975135803,-0.3763397634029388,-0.37633976340293884
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,p008_10_2.tiff,-0.72998047,1638,390,../../Test_Data/p008/Tiles_156/p008_10_2.tiff,-0.4327679574489593,-0.2946151494979858,-0.2728181779384613,-0.0332509726285934,-0.4809895157814026,-0.0934365317225456,0.1111555844545364,-0.016988905146718,-0.016988905146718,0.0004442653153091,-0.392511785030365,-0.392511785030365,-0.147995725274086,-0.2128887921571731,-0.21288879215717316
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,p008_11_2.tiff,-0.72998047,1794,390,../../Test_Data/p008/Tiles_156/p008_11_2.tiff,0.5301064252853394,-0.6403416991233826,-0.5709224939346313,0.0830830708146095,0.4577691555023193,0.0732095018029213,-0.272900640964508,0.1113929823040962,0.1113929823040962,0.0004442653153091,0.408688336610794,0.408688336610794,-0.4598060250282287,0.1374708414077758,0.13747084140777588
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,p008_12_2.tiff,-0.72998047,1950,390,../../Test_Data/p008/Tiles_156/p008_12_2.tiff,0.6747276782989502,-0.1648190021514892,-0.1319384425878524,0.2687797248363495,0.2510852217674255,0.710266649723053,0.8436426520347595,0.3369904160499573,0.3369904160499573,0.0004442653153091,0.6460333466529846,0.6460333466529846,0.4373977184295654,0.2636371552944183,0.26363715529441833
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,p008_13_2.tiff,1.315302,2106,390,../../Test_Data/p008/Tiles_156/p008_13_2.tiff,-0.097100980579853,-0.0943362116813659,-0.1815223544836044,0.2785470485687256,0.1177318096160888,-0.1169968396425247,0.223074123263359,0.3065136671066284,0.3065136671066284,0.0004442653153091,-0.3080268204212188,-0.3080268204212188,0.762092649936676,-0.0280058123171329,-0.02800581231713295
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,p008_14_2.tiff,-0.72998047,2262,390,../../Test_Data/p008/Tiles_156/p008_14_2.tiff,0.4672138392925262,-0.9009476900100708,-0.8437015414237976,-0.1551640033721923,-0.6338719129562378,0.4700950682163238,0.4013321697711944,-0.1574018448591232,-0.1574018448591232,0.0004442653153091,-0.5057486295700073,-0.5057486295700073,0.0909551978111267,-0.0560058765113353,-0.05600587651133537
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,p008_15_2.tiff,0.5393646,2418,390,../../Test_Data/p008/Tiles_156/p008_15_2.tiff,0.2889797985553741,-0.363312304019928,-0.1897960752248764,-0.2213572561740875,-0.2073927670717239,0.5855188965797424,-0.542625367641449,-0.2617697417736053,-0.2617697417736053,0.0004442653153091,-0.8208314180374146,-0.8208314180374146,0.8681915402412415,0.0758574455976486,0.07585744559764862
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,p008_16_2.tiff,2.3147807,2574,390,../../Test_Data/p008/Tiles_156/p008_16_2.tiff,1.1722078323364258,0.4661988019943237,0.4440039098262787,0.0855638310313224,0.1343143135309219,0.3210725784301758,0.4688462316989898,0.1004865393042564,0.1004865393042564,0.0004442653153091,0.021636139601469,0.021636139601469,0.5929688215255737,0.0824326127767562,0.08243261277675629
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,p008_17_2.tiff,-0.72998047,2730,390,../../Test_Data/p008/Tiles_156/p008_17_2.tiff,-0.2091736495494842,-0.9285608530044556,-0.844410240650177,-0.2269085496664047,-0.1385376751422882,-0.3817064464092254,-0.0465348362922668,-0.2417025417089462,-0.2417025417089462,0.0004442653153091,-0.9081676602363586,-0.9081676602363586,0.0505860820412635,-0.3610392212867737,-0.3610392212867737
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,p008_18_2.tiff,-0.72998047,2886,390,../../Test_Data/p008/Tiles_156/p008_18_2.tiff,-0.1671264618635177,-0.4862769246101379,-0.5463001132011414,-0.1112890467047691,-0.1655183583498001,-0.6810418963432312,-0.6491867303848267,-0.1288547217845916,-0.1288547217845916,0.0004442653153091,-0.6725467443466187,-0.6725467443466187,-0.0811279639601707,-0.1119560748338699,-0.11195607483386993
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,p008_19_2.tiff,-0.72998047,3042,390,../../Test_Data/p008/Tiles_156/p008_19_2.tiff,-0.0397612527012825,-0.5293379426002502,-0.5650445222854614,-0.4962060451507568,-0.299367606639862,0.1759031116962433,-0.3571184277534485,-0.515965461730957,-0.515965461730957,0.0004442653153091,-0.5382071733474731,-0.5382071733474731,0.7138091325759888,0.0158456154167652,0.015845615416765213
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,p008_23_2.tiff,0.5393646,3666,390,../../Test_Data/p008/Tiles_156/p008_23_2.tiff,0.2125962227582931,-0.7008955478668213,-0.6784392595291138,0.1187454983592033,-0.1954472512006759,0.8782826066017151,0.2526542246341705,0.1067651435732841,0.1067651435732841,0.0004442653153091,0.2637846171855926,0.2637846171855926,0.3153502941131592,0.1393826901912689,0.13938269019126892
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,p008_24_2.tiff,-0.72998047,3822,390,../../Test_Data/p008/Tiles_156/p008_24_2.tiff,-0.5112038254737854,-0.0286906082183122,-0.1841474771499633,0.0663691088557243,-0.0736506730318069,-0.7999396324157715,-0.0476937182247638,0.0792507156729698,0.0792507156729698,0.0004442653153091,-0.4244256913661957,-0.4244256913661957,0.7040396332740784,0.1101570576429367,0.1101570576429367
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,p008_25_2.tiff,-0.72998047,3978,390,../../Test_Data/p008/Tiles_156/p008_25_2.tiff,-0.8982242345809937,-0.7478178143501282,-0.7434865236282349,-0.3443191647529602,-0.6443115472793579,-0.9818556308746338,-0.5310533046722412,-0.3577005863189697,-0.3577005863189697,0.0004442653153091,-0.701141357421875,-0.701141357421875,-0.2006165981292724,-0.4147948622703552,-0.4147948622703552
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,p008_26_2.tiff,-0.72998047,4134,390,../../Test_Data/p008/Tiles_156/p008_26_2.tiff,-1.064910054206848,-1.282110333442688,-1.2266443967819214,-0.494670569896698,-1.0893813371658323,-1.1198954582214355,-1.2136414051055908,-0.492737352848053,-0.492737352848053,0.0004442653153091,-1.218904972076416,-1.218904972076416,-1.1527420282363892,-0.5415256023406982,-0.5415256023406982
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,p008_27_2.tiff,-0.72998047,4290,390,../../Test_Data/p008/Tiles_156/p008_27_2.tiff,-1.1791925430297852,-0.6989232897758484,-0.7831549644470215,-0.6362837553024292,-0.8102682828903198,-1.0878055095672607,-1.2891145944595337,-0.6327090263366699,-0.6327090263366699,0.0004442653153091,-1.1530520915985107,-1.1530520915985107,-1.2720201015472412,-0.5332205891609192,-0.5332205891609192
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,p008_28_2.tiff,-0.72998047,4446,390,../../Test_Data/p008/Tiles_156/p008_28_2.tiff,-1.2345707416534424,-1.0733658075332642,-1.0812395811080933,-0.4995330572128296,-0.9065964818000792,-1.1267391443252563,-1.321305274963379,-0.5348801612854004,-0.5348801612854004,0.0004442653153091,-0.8681823015213013,-0.8681823015213013,-1.14176607131958,-0.4458315372467041,-0.4458315372467041
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,p008_30_2.tiff,0.5393646,4758,390,../../Test_Data/p008/Tiles_156/p008_30_2.tiff,-1.1527467966079712,-0.6428759098052979,-0.761836051940918,-0.3851062953472137,-0.6036710143089294,-0.3454019427299499,-1.2054953575134275,-0.3935391306877136,-0.3935391306877136,0.0004442653153091,-1.0511014461517334,-1.0511014461517334,-0.5035558938980103,-0.4464229643344879,-0.4464229643344879
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,p008_31_2.tiff,-0.72998047,4914,390,../../Test_Data/p008/Tiles_156/p008_31_2.tiff,0.0009756973013281,0.1813947409391403,0.13938570022583,-0.0257058795541524,-0.4482266902923584,-0.2125436067581176,-0.2668267488479614,0.0670930817723274,0.0670930817723274,0.0004442653153091,-0.3928247988224029,-0.3928247988224029,0.2817751169204712,-0.0808084309101104,-0.08080843091011047
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,p008_32_2.tiff,-0.72998047,5070,390,../../Test_Data/p008/Tiles_156/p008_32_2.tiff,0.0298448279500007,-0.8401639461517334,-0.7183631658554077,-0.3336039185523987,-0.1543899327516555,0.2868542373180389,0.0733502060174942,-0.3812742233276367,-0.3812742233276367,0.0004442653153091,0.1931661814451217,0.1931661814451217,-0.2299090474843979,0.2402373552322387,0.24023735523223877
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,p008_33_2.tiff,-0.72998047,5226,390,../../Test_Data/p008/Tiles_156/p008_33_2.tiff,-1.1315966844558716,-1.2250947952270508,-1.216268539428711,-0.4530304372310638,-0.5042513608932495,-1.0753148794174194,-1.3685678243637085,-0.4342896044254303,-0.4342896044254303,0.0004442653153091,-0.9624677300453186,-0.9624677300453186,-0.2217940390110016,-0.3583698272705078,-0.3583698272705078
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,p008_34_2.tiff,-0.72998047,5382,390,../../Test_Data/p008/Tiles_156/p008_34_2.tiff,-0.9723215103149414,-1.6047170162200928,-1.6261940002441406,-0.4487692415714264,-1.0212141275405884,-1.284287691116333,-1.071487307548523,-0.4451900720596313,-0.4451900720596313,0.0004442653153091,-0.9594564437866212,-0.9594564437866212,-1.2248562574386597,-0.5946963429450989,-0.5946963429450989
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,p008_38_2.tiff,2.3147807,6006,390,../../Test_Data/p008/Tiles_156/p008_38_2.tiff,-0.7171574831008911,-0.4412615299224853,-0.4535970985889435,-0.4402493834495544,-0.6226158142089844,-0.936916172504425,-0.9653694033622742,-0.4350184202194214,-0.4350184202194214,0.0004442653153091,-0.7111926078796387,-0.7111926078796387,-0.8876144886016846,-0.4025453925132751,-0.40254539251327515
