,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tile,RUBCNL,x,y,path,../models/res50/RUBCNL_HLR_Res50slim/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_ice/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_optim_ice/RUBCNL_HLR_Res50slim_optim_ice15072024_ep_26_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50_Drop/24072024_ep_29_lr_0.0005resnet.pt,../models/res18/res18_iced_e29.pt,../models/res18/res18_not_iced_e29.pt,../remote_models/res50/RUBCNL_Res50/MyNet2_ep_29.pt,../remote_models/res50/RUBCNL_Res50_freeze/Res50Dropout_ep_29.pt,../remote_models/res50/RUBCNL_Res50_drop_freeze/Res50Dropout_ep_29.pt,../remote_models/vgg13/dropout/VGG13_ep_29.pt,../remote_models/res18/RUBCNL_Res18/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_freeze/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga_drop/Res18Dropout_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga_freeze_drop/Res18Dropout_ep_29.pt
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,p013_11_0.tiff,1.2167974484006794,1794,78,../../Training_Data/p013/Tiles_156/p013_11_0.tiff,0.8615343570709229,0.4636034965515136,0.4735642969608307,0.4994941353797912,0.7141457796096802,0.82174152135849,1.2117397785186768,0.6038773059844971,0.6038773059844971,0.0004442653153091,0.2609981000423431,0.2609981000423431,1.0471913814544678,0.58132004737854,0.58132004737854
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,p013_12_0.tiff,0.2978678726145182,1950,78,../../Training_Data/p013/Tiles_156/p013_12_0.tiff,0.8689946532249451,-0.2527794241905212,-0.0832168385386467,0.2079418748617172,1.0410767793655396,1.4360049962997437,0.4630060493946075,0.2387747913599014,0.2387747913599014,0.0004442653153091,0.820400059223175,0.820400059223175,0.5207549333572388,0.4601495862007141,0.4601495862007141
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,p013_13_0.tiff,0.4183269317226251,2106,78,../../Training_Data/p013/Tiles_156/p013_13_0.tiff,-0.5815041065216064,0.8543691635131836,0.816663384437561,0.0639382153749466,0.1365848630666732,0.6546656489372253,0.375315248966217,0.0773774683475494,0.0773774683475494,0.0004442653153091,-0.1217710822820663,-0.1217710822820663,0.3816427588462829,0.2332872599363327,0.2332872599363327
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,p013_14_0.tiff,-0.2382588234342691,2262,78,../../Training_Data/p013/Tiles_156/p013_14_0.tiff,-0.0872110724449157,0.1951011419296264,0.1452980637550354,-0.2548438012599945,-0.1138180568814277,0.3612895607948303,-0.3266653716564178,-0.2625835239887237,-0.2625835239887237,0.0004442653153091,0.2589802742004394,0.2589802742004394,-0.0662876442074775,0.0344802029430866,0.034480202943086624
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,p013_15_0.tiff,0.9748723532623366,2418,78,../../Training_Data/p013/Tiles_156/p013_15_0.tiff,0.7683201432228088,0.785854160785675,0.9324737787246704,0.4163860976696014,0.5882048606872559,1.2910970449447632,1.0817378759384155,0.5154671669006348,0.5154671669006348,0.0004442653153091,1.0551657676696775,1.0551657676696775,1.3658978939056396,0.5424832105636597,0.5424832105636597
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,p013_16_0.tiff,0.9364203652538616,2574,78,../../Training_Data/p013/Tiles_156/p013_16_0.tiff,1.2122896909713743,1.306488275527954,1.3823388814926147,0.481504738330841,1.3894453048706057,1.1909390687942505,0.8920075297355652,0.5437769889831543,0.5437769889831543,0.0004442653153091,1.207486271858215,1.207486271858215,0.86688232421875,0.6172866821289062,0.6172866821289062
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,p013_17_0.tiff,1.012244395006499,2730,78,../../Training_Data/p013/Tiles_156/p013_17_0.tiff,0.9858145117759703,0.4390397071838379,0.5573359131813049,0.4065268039703369,1.0101749897003174,1.3428996801376345,1.1732747554779053,0.4893582463264465,0.4893582463264465,0.0004442653153091,0.6663419008255005,0.6663419008255005,0.6969248652458191,0.4493628442287445,0.4493628442287445
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,p013_18_0.tiff,1.184815302979781,2886,78,../../Training_Data/p013/Tiles_156/p013_18_0.tiff,0.4194793403148651,0.560925304889679,0.513921856880188,0.5099707841873169,-0.0857204347848892,0.8037651181221008,1.2632954120635986,0.5916565656661987,0.5916565656661987,0.0004442653153091,0.7223777770996094,0.7223777770996094,0.7881767749786377,0.5125569105148315,0.5125569105148315
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,p013_19_0.tiff,1.6453581335891163,3042,78,../../Training_Data/p013/Tiles_156/p013_19_0.tiff,1.1229212284088137,0.7782483100891113,1.025952935218811,0.6316440105438232,0.935129165649414,1.3553847074508667,1.6956835985183716,0.7273085713386536,0.7273085713386536,0.0004442653153091,1.2352380752563477,1.2352380752563477,1.9104232788085935,0.8844876289367676,0.8844876289367676
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,p013_20_0.tiff,1.712343355197299,3198,78,../../Training_Data/p013/Tiles_156/p013_20_0.tiff,0.6365776062011719,0.7958823442459106,0.7313765287399292,0.7197365760803223,0.7697976231575012,1.1576850414276123,1.7594423294067385,0.8322199583053589,0.8322199583053589,0.0004442653153091,1.1177752017974854,1.1177752017974854,1.8720829486846924,0.8988134860992432,0.8988134860992432
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,p013_21_0.tiff,1.6222592124340027,3354,78,../../Training_Data/p013/Tiles_156/p013_21_0.tiff,1.8398720026016235,1.6025999784469604,1.6092488765716553,0.5873864889144897,1.361161231994629,1.1823818683624268,1.6291128396987915,0.6780619621276855,0.6780619621276855,0.0004442653153091,1.3267779350280762,1.3267779350280762,1.7344856262207031,0.81432044506073,0.81432044506073
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,p013_22_0.tiff,0.7704328782355544,3510,78,../../Training_Data/p013/Tiles_156/p013_22_0.tiff,0.4039097726345062,-0.1934341043233871,-0.1861051619052887,0.3083016276359558,-0.2933972477912903,0.3457301557064056,0.8054623007774353,0.3926786780357361,0.3926786780357361,0.0004442653153091,0.6141627430915833,0.6141627430915833,0.9408783316612244,0.0163949914276599,0.01639499142765999
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,p013_0_1.tiff,-0.681906713264112,78,234,../../Training_Data/p013/Tiles_156/p013_0_1.tiff,0.1529648452997207,-0.0668477043509483,-0.2003891170024871,-0.359431505203247,-0.3446791172027588,-0.3067001700401306,-0.7131938338279724,-0.3726950585842132,-0.3726950585842132,0.0004442653153091,-0.3087587058544159,-0.3087587058544159,-0.8377835750579834,-0.3616240322589874,-0.3616240322589874
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,p013_1_1.tiff,1.3375534610056716,234,234,../../Training_Data/p013/Tiles_156/p013_1_1.tiff,0.6342448592185974,0.4660142064094543,0.5811333060264587,0.4807769358158111,-0.3107221126556396,0.3729184567928314,1.425046682357788,0.593980073928833,0.593980073928833,0.0004442653153091,-0.0287030041217803,-0.0287030041217803,1.0710129737854004,0.3001585900783539,0.3001585900783539
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,p013_2_1.tiff,0.813910867630406,390,234,../../Training_Data/p013/Tiles_156/p013_2_1.tiff,0.0977407395839691,-0.3232291638851166,-0.2995543479919433,0.3437056541442871,-0.3166302442550659,0.3486849963665008,0.9060023427009584,0.388670802116394,0.388670802116394,0.0004442653153091,-0.3484309017658233,-0.3484309017658233,0.5029268860816956,0.1962946504354477,0.1962946504354477
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,p013_3_1.tiff,0.4183269317226251,546,234,../../Training_Data/p013/Tiles_156/p013_3_1.tiff,0.3119798302650451,-0.4419719874858856,-0.5129460692405701,0.1790142059326172,-0.2600061297416687,0.8649786114692688,0.5943458676338196,0.2337139546871185,0.2337139546871185,0.0004442653153091,-0.3248560726642608,-0.3248560726642608,0.0335258394479751,0.1296447664499282,0.12964476644992828
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,p013_4_1.tiff,-0.4416789484765526,702,234,../../Training_Data/p013/Tiles_156/p013_4_1.tiff,-0.6845544576644897,0.0490538850426673,-0.0485840588808059,-0.1416402459144592,0.0231096148490905,0.9575420022010804,-0.386662483215332,-0.1653996855020523,-0.1653996855020523,0.0004442653153091,0.0020199040882289,0.0020199040882289,-0.5005422830581665,-0.0848939716815948,-0.08489397168159485
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,p013_5_1.tiff,0.4183269317226251,858,234,../../Training_Data/p013/Tiles_156/p013_5_1.tiff,1.114867091178894,0.3594141602516174,0.7970167398452759,0.356928288936615,0.6601071953773499,0.9323826432228088,0.5680349469184875,0.4316261708736419,0.4316261708736419,0.0004442653153091,0.8435276746749878,0.8435276746749878,0.2805249989032745,0.2617669105529785,0.2617669105529785
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,p013_6_1.tiff,0.4746995556552812,1014,234,../../Training_Data/p013/Tiles_156/p013_6_1.tiff,-0.2004940658807754,0.7832151651382446,0.7510855197906494,0.2433560788631439,-0.5874385833740234,0.5661620497703552,0.6714553833007812,0.2969681620597839,0.2969681620597839,0.0004442653153091,-0.1858810037374496,-0.1858810037374496,0.6140515804290771,0.1670885682106018,0.1670885682106018
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,p013_7_1.tiff,1.08397992079081,1170,234,../../Training_Data/p013/Tiles_156/p013_7_1.tiff,1.0473971366882324,-0.0399060472846031,-0.0123820826411247,0.4383279085159302,0.7198424935340881,0.5518561005592346,1.0318005084991455,0.5080700516700745,0.5080700516700745,0.0004442653153091,0.5702301263809204,0.5702301263809204,0.6613864898681641,0.3215740621089935,0.32157406210899353
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,p013_8_1.tiff,-0.820521179223425,1326,234,../../Training_Data/p013/Tiles_156/p013_8_1.tiff,0.1105815693736076,0.0950144901871681,0.1135486289858818,-0.3698422908782959,-0.1585411727428436,0.0338402539491653,-0.9247941970825196,-0.3988287448883056,-0.3988287448883056,0.0004442653153091,-0.0217860713601112,-0.0217860713601112,-0.6468839645385742,-0.2327745705842971,-0.23277457058429718
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,p013_9_1.tiff,0.3594600253193411,1482,234,../../Training_Data/p013/Tiles_156/p013_9_1.tiff,0.3870709836483001,-0.0946310460567474,-0.0385667607188224,0.1598446071147918,0.6388769149780273,0.7736296057701111,0.4611683189868927,0.1967428475618362,0.1967428475618362,0.0004442653153091,0.4622437655925751,0.4622437655925751,0.5335842370986938,0.360471099615097,0.36047109961509705
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,p013_10_1.tiff,1.2167974484006794,1638,234,../../Training_Data/p013/Tiles_156/p013_10_1.tiff,0.9873608350753784,1.0634105205535889,1.0774096250534058,0.5131916999816895,0.7084363698959351,1.2059251070022583,1.4130520820617676,0.6137411594390869,0.6137411594390869,0.0004442653153091,0.5805785655975342,0.5805785655975342,1.2473344802856443,0.5092026591300964,0.5092026591300964
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,p013_11_1.tiff,0.9364203652538616,1794,234,../../Training_Data/p013/Tiles_156/p013_11_1.tiff,0.4079437851905823,0.1234546825289726,0.15003202855587,0.4035496711730957,0.3187180757522583,0.6345396637916565,1.065583109855652,0.4559430480003357,0.4559430480003357,0.0004442653153091,0.2815246284008026,0.2815246284008026,1.088950753211975,0.4214238226413727,0.4214238226413727
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,p013_12_1.tiff,0.4746995556552812,1950,234,../../Training_Data/p013/Tiles_156/p013_12_1.tiff,0.1359507888555526,0.639354407787323,0.7508083581924438,0.0577050969004631,0.0754859298467636,0.6990862488746643,0.5488578081130981,0.062501274049282,0.062501274049282,0.0004442653153091,0.2414975613355636,0.2414975613355636,0.5111267566680908,0.3059616386890411,0.30596163868904114
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,p013_13_1.tiff,0.2978678726145182,2106,234,../../Training_Data/p013/Tiles_156/p013_13_1.tiff,0.1392852514982223,0.2577941417694092,0.2057423740625381,0.1581470966339111,0.913703203201294,0.8813201785087585,0.4326529204845428,0.1964527815580368,0.1964527815580368,0.0004442653153091,0.5781445503234863,0.5781445503234863,0.241774320602417,0.3158951103687286,0.31589511036872864
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,p013_14_1.tiff,0.1654091638133842,2262,234,../../Training_Data/p013/Tiles_156/p013_14_1.tiff,-0.6284831762313843,0.2078529894351959,0.1792633533477783,-0.0026763956993818,-0.1220222264528274,0.6212602853775024,0.1642378717660904,0.0096768997609615,0.0096768997609615,0.0004442653153091,0.2599194943904876,0.2599194943904876,0.142385795712471,0.0892732143402099,0.08927321434020996
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,p013_15_1.tiff,0.4746995556552812,2418,234,../../Training_Data/p013/Tiles_156/p013_15_1.tiff,0.3193318247795105,0.5162925124168396,0.4720166027545929,0.25998654961586,0.9251247644424438,1.154404640197754,0.4614311754703522,0.2738866209983825,0.2738866209983825,0.0004442653153091,0.6328270435333252,0.6328270435333252,0.3413748145103454,0.4011838138103485,0.4011838138103485
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,p013_16_1.tiff,0.6307651156847272,2574,234,../../Training_Data/p013/Tiles_156/p013_16_1.tiff,0.9010829925537108,0.9451757073402404,0.9906471967697144,0.267056405544281,0.7484463453292847,0.7042983770370483,0.7046429514884949,0.3155079483985901,0.3155079483985901,0.0004442653153091,0.3583747744560241,0.3583747744560241,1.016326904296875,0.5304165482521057,0.5304165482521057
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,p013_17_1.tiff,1.1184477827160797,2730,234,../../Training_Data/p013/Tiles_156/p013_17_1.tiff,0.3892794549465179,0.5649670958518982,0.6194523572921753,0.4517333805561065,0.5978206992149353,0.8575509190559387,1.134321928024292,0.5502098798751831,0.5502098798751831,0.0004442653153091,0.7746034264564514,0.7746034264564514,1.2124183177947998,0.5525690317153931,0.5525690317153931
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,p013_18_1.tiff,1.836973722614211,2886,234,../../Training_Data/p013/Tiles_156/p013_18_1.tiff,1.0863288640975952,0.9096364974975586,0.8679211139678955,0.6997994184494019,0.9467952251434326,1.0661091804504397,1.890885829925537,0.8611576557159424,0.8611576557159424,0.0004442653153091,1.1842646598815918,1.1842646598815918,1.412062406539917,0.8821663856506348,0.8821663856506348
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,p013_19_1.tiff,1.7339429149995529,3042,234,../../Training_Data/p013/Tiles_156/p013_19_1.tiff,1.245863914489746,1.0555224418640137,1.1486756801605225,0.7495938539505005,1.2513798475265503,0.8912521600723267,1.6831207275390625,0.8731580972671509,0.8731580972671509,0.0004442653153091,1.1486891508102417,1.1486891508102417,1.4727704524993896,0.6176609396934509,0.6176609396934509
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,p013_20_1.tiff,1.8760522951914325,3198,234,../../Training_Data/p013/Tiles_156/p013_20_1.tiff,1.191901922225952,0.4608671963214874,0.484691709280014,0.7588177919387817,0.3344717621803283,1.4872833490371704,1.8753323554992676,0.902102530002594,0.902102530002594,0.0004442653153091,0.921655297279358,0.921655297279358,1.7809698581695557,0.746631383895874,0.746631383895874
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,p013_21_1.tiff,1.6222592124340027,3354,234,../../Training_Data/p013/Tiles_156/p013_21_1.tiff,1.554471135139465,0.9208697080612184,0.8250476717948914,0.7174358367919922,1.1211116313934326,1.624768853187561,1.703644037246704,0.8503042459487915,0.8503042459487915,0.0004442653153091,1.1990258693695068,1.1990258693695068,1.692403793334961,0.8454842567443848,0.8454842567443848
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,p013_22_1.tiff,0.9748723532623366,3510,234,../../Training_Data/p013/Tiles_156/p013_22_1.tiff,1.3178728818893433,1.461925745010376,1.4749101400375366,0.5491085648536682,0.6203013062477112,1.1611160039901731,1.1416528224945068,0.6021854877471924,0.6021854877471924,0.0004442653153091,1.2730894088745115,1.2730894088745115,1.387238383293152,0.6223043203353882,0.6223043203353882
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,p013_0_2.tiff,0.5807497077462775,78,390,../../Training_Data/p013/Tiles_156/p013_0_2.tiff,-0.1369143426418304,-0.1154798716306686,-0.0287890862673521,0.1939185857772827,0.564683198928833,0.3926746547222137,0.700527548789978,0.2383998483419418,0.2383998483419418,0.0004442653153091,0.052106000483036,0.052106000483036,0.6676957607269287,0.304210215806961,0.30421021580696106
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,p013_1_2.tiff,1.6222592124340027,234,390,../../Training_Data/p013/Tiles_156/p013_1_2.tiff,0.1932265609502792,0.6138420701026917,0.7947185039520264,0.587457537651062,0.9828612804412842,0.3191272616386413,1.682056546211243,0.6481368541717529,0.6481368541717529,0.0004442653153091,0.5585122108459473,0.5585122108459473,1.6093199253082275,0.6268717050552368,0.6268717050552368
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,p013_2_2.tiff,0.2332858804282399,390,390,../../Training_Data/p013/Tiles_156/p013_2_2.tiff,0.0988309681415557,0.0893313884735107,0.0848085656762123,-0.0279539469629526,0.0161865651607513,0.5607640147209167,0.3453796803951263,-0.0222766976803541,-0.0222766976803541,0.0004442653153091,0.0442126244306564,0.0442126244306564,0.6142710447311401,0.2696692943572998,0.2696692943572998
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,p013_3_2.tiff,0.6789683458729566,546,390,../../Training_Data/p013/Tiles_156/p013_3_2.tiff,0.1590134054422378,0.0192603897303342,0.0579788163304328,0.2772209942340851,-0.2992764115333557,0.7592031955718994,0.6091567873954773,0.3113794922828674,0.3113794922828674,0.0004442653153091,-0.040208775550127,-0.040208775550127,0.8945693373680115,0.402604341506958,0.402604341506958
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,p013_4_2.tiff,0.0182925004576873,702,390,../../Training_Data/p013/Tiles_156/p013_4_2.tiff,-0.0935667157173156,-0.1314300149679184,-0.1801048070192337,0.076703056693077,-0.0568644180893898,0.614648163318634,0.1032825410366058,0.097104288637638,0.097104288637638,0.0004442653153091,-0.3270126581192016,-0.3270126581192016,0.3292798995971679,0.1348825395107269,0.13488253951072693
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,p013_5_2.tiff,0.2332858804282399,858,390,../../Training_Data/p013/Tiles_156/p013_5_2.tiff,0.4695927202701568,-0.6627656817436218,-0.6162084341049194,0.118677407503128,0.1549423635005951,0.3241216242313385,0.6038528084754944,0.1580020040273666,0.1580020040273666,0.0004442653153091,0.0053357793949544,0.0053357793949544,0.3868028521537781,0.207190990447998,0.20719099044799805
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,p013_6_2.tiff,0.7254863015147627,1014,390,../../Training_Data/p013/Tiles_156/p013_6_2.tiff,0.317862868309021,0.6286346912384033,0.5614112019538879,0.2699865400791168,0.2461846321821212,0.5409989356994629,0.854255199432373,0.314667135477066,0.314667135477066,0.0004442653153091,0.6436358690261841,0.6436358690261841,0.738066554069519,0.4062439501285553,0.4062439501285553
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,p013_7_2.tiff,0.813910867630406,1170,390,../../Training_Data/p013/Tiles_156/p013_7_2.tiff,0.5285673141479492,0.5883426070213318,0.6882568001747131,0.3008140623569488,0.2692205905914306,0.452787846326828,0.9704580903053284,0.3531396090984344,0.3531396090984344,0.0004442653153091,0.3790207803249359,0.3790207803249359,0.9354313611984252,0.3028343915939331,0.3028343915939331
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,p013_8_2.tiff,-0.4416789484765526,1326,390,../../Training_Data/p013/Tiles_156/p013_8_2.tiff,-0.2671082615852356,-0.1804038286209106,-0.1883990615606308,-0.3070774972438812,-0.0864539146423339,0.353462278842926,-0.4655170142650604,-0.3278879821300506,-0.3278879821300506,0.0004442653153091,-0.141944333910942,-0.141944333910942,-0.2901358604431152,0.1988875269889831,0.19888752698898315
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,p013_9_2.tiff,0.9748723532623366,1482,390,../../Training_Data/p013/Tiles_156/p013_9_2.tiff,0.3624325692653656,0.3798391222953796,0.3547437191009521,0.3369128108024597,0.1952685266733169,0.1057243421673774,0.9477491974830629,0.3711014091968536,0.3711014091968536,0.0004442653153091,0.4105211794376373,0.4105211794376373,0.8268065452575684,0.3616853952407837,0.3616853952407837
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,p013_10_2.tiff,1.048595500476116,1638,390,../../Training_Data/p013/Tiles_156/p013_10_2.tiff,0.7966859340667725,0.7941301465034485,0.8253341317176819,0.4195876121520996,0.4310294389724731,0.7487946152687073,1.0170719623565674,0.5392968654632568,0.5392968654632568,0.0004442653153091,0.7692559361457825,0.7692559361457825,1.0407514572143557,0.5146332383155823,0.5146332383155823
