,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tile,RUBCNL,x,y,path,../models/res50/RUBCNL_HLR_Res50slim/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_ice/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_optim_ice/RUBCNL_HLR_Res50slim_optim_ice15072024_ep_26_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50_Drop/24072024_ep_29_lr_0.0005resnet.pt,../models/res18/res18_iced_e29.pt,../models/res18/res18_not_iced_e29.pt,../remote_models/res50/RUBCNL_Res50/MyNet2_ep_29.pt,../remote_models/res50/RUBCNL_Res50_freeze/Res50Dropout_ep_29.pt,../remote_models/res50/RUBCNL_Res50_drop_freeze/Res50Dropout_ep_29.pt,../remote_models/vgg13/dropout/VGG13_ep_29.pt,../remote_models/res18/RUBCNL_Res18/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_freeze/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga_drop/Res18Dropout_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga_freeze_drop/Res18Dropout_ep_29.pt
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,p025_48_0.tiff,-0.7919016773158013,7566,78,../../Training_Data/p025/Tiles_156/p025_48_0.tiff,-0.9001585245132446,-0.3197906613349914,-0.6336124539375305,-0.3685495555400848,-0.5341987013816833,-0.5346269607543945,-1.7346222400665283,-0.36856409907341,-0.36856409907341,0.0004442653153091,-0.8988603353500366,-0.8988603353500366,-1.071094274520874,-0.3553237617015838,-0.35532376170158386
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,p025_49_0.tiff,0.520144368722795,7722,78,../../Training_Data/p025/Tiles_156/p025_49_0.tiff,0.5590334534645081,-0.4670113027095794,-0.4204184114933014,-0.0127815399318933,-0.0728695094585418,0.541210949420929,-0.0699773281812667,0.0231842771172523,0.0231842771172523,0.0004442653153091,-0.1170888617634773,-0.1170888617634773,0.8887804746627808,0.4549497961997986,0.4549497961997986
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,p025_50_0.tiff,-0.7919016773158013,7878,78,../../Training_Data/p025/Tiles_156/p025_50_0.tiff,-0.7718837261199951,-0.6683414578437805,-0.6665984392166138,0.0062897354364395,-0.161784827709198,-0.707567036151886,-0.0798104852437973,0.044055089354515,0.044055089354515,0.0004442653153091,-0.138943925499916,-0.138943925499916,-1.081462264060974,-0.3098731935024261,-0.30987319350242615
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,p025_51_0.tiff,0.2534952085715471,8034,78,../../Training_Data/p025/Tiles_156/p025_51_0.tiff,0.2671017050743103,-0.3235503435134887,-0.3265835344791412,0.0905033349990844,-0.5704058408737183,0.2331282198429107,-0.7649250030517578,0.1631627380847931,0.1631627380847931,0.0004442653153091,-0.7918117046356201,-0.7918117046356201,0.6704916954040527,-0.1368645429611206,-0.1368645429611206
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,p025_52_0.tiff,0.520144368722795,8190,78,../../Training_Data/p025/Tiles_156/p025_52_0.tiff,0.4612821638584137,-0.346709668636322,-0.2521636188030243,-0.1549715995788574,-0.2000575214624405,0.1041870042681694,-1.0142372846603394,-0.1562529653310775,-0.1562529653310775,0.0004442653153091,-0.5941990613937378,-0.5941990613937378,-0.8794248104095459,-0.1714737862348556,-0.17147378623485565
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,p025_53_0.tiff,-0.7919016773158013,8346,78,../../Training_Data/p025/Tiles_156/p025_53_0.tiff,-0.7559196949005127,-0.5922091007232666,-0.5659087896347046,-0.2167791426181793,-0.7211860418319702,-0.2602511048316955,-0.7794111371040344,-0.2202687412500381,-0.2202687412500381,0.0004442653153091,-0.6685348153114319,-0.6685348153114319,-0.3067119717597961,0.1354913413524627,0.13549134135246277
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,p025_54_0.tiff,-0.7919016773158013,8502,78,../../Training_Data/p025/Tiles_156/p025_54_0.tiff,-0.8709454536437988,-0.4282418489456177,-0.5087642073631287,-0.2853036820888519,-0.1014392375946044,-0.6259651780128479,-0.4538235068321228,-0.3265582919120788,-0.3265582919120788,0.0004442653153091,-0.503962516784668,-0.503962516784668,-0.2140634208917617,-0.2589226365089416,-0.25892263650894165
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,p025_55_0.tiff,0.520144368722795,8658,78,../../Training_Data/p025/Tiles_156/p025_55_0.tiff,0.4999223053455353,-0.2977732717990875,-0.2520657181739807,-0.2428512573242187,-0.1314313411712646,0.4601228535175323,0.0035584978759288,-0.2966432571411133,-0.2966432571411133,0.0004442653153091,-0.0303852967917919,-0.0303852967917919,0.2010441869497299,0.0853644162416458,0.08536441624164581
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,p025_56_0.tiff,-0.1260612200404389,8814,78,../../Training_Data/p025/Tiles_156/p025_56_0.tiff,-0.1337709575891494,-0.3594420552253723,-0.4220342338085174,-0.3500934243202209,-0.4666377902030945,-0.3563822507858276,-1.1561626195907593,-0.3656401932239532,-0.3656401932239532,0.0004442653153091,-0.8003988862037659,-0.8003988862037659,-0.972463607788086,-0.2972011864185333,-0.2972011864185333
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,p025_58_0.tiff,-0.7919016773158013,9126,78,../../Training_Data/p025/Tiles_156/p025_58_0.tiff,-0.8064210414886475,-0.4947140216827392,-0.5985357165336609,-0.2539909482002258,-0.5393362045288086,-0.8242395520210266,-0.5083615779876709,-0.2369437366724014,-0.2369437366724014,0.0004442653153091,-1.0518792867660522,-1.0518792867660522,-1.3210363388061523,-0.5256097912788391,-0.5256097912788391
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,p025_59_0.tiff,-0.7919016773158013,9282,78,../../Training_Data/p025/Tiles_156/p025_59_0.tiff,-0.8485440015792847,-0.8844493627548218,-0.8437067866325378,-0.6317886114120483,-0.4090914726257324,-0.7635775804519653,-1.2442364692687988,-0.6104044914245605,-0.6104044914245605,0.0004442653153091,-1.2095110416412354,-1.2095110416412354,-1.4535598754882812,-0.4002498984336853,-0.4002498984336853
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,p025_60_0.tiff,-0.1260612200404389,9438,78,../../Training_Data/p025/Tiles_156/p025_60_0.tiff,-0.1182960569858551,-0.2661139070987701,-0.3530206382274627,-0.3406311869621277,-0.4115538597106933,-0.8276901245117188,-0.5189273357391357,-0.3513583242893219,-0.3513583242893219,0.0004442653153091,-1.0351545810699463,-1.0351545810699463,-0.1800973564386367,-0.4575232565402984,-0.45752325654029846
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,p025_61_0.tiff,-0.1260612200404389,9594,78,../../Training_Data/p025/Tiles_156/p025_61_0.tiff,-0.0891443192958831,-0.2464570254087448,-0.3302827179431915,-0.3771666586399078,-0.4787572622299194,-0.6474337577819824,-0.0671238601207733,-0.4061790108680725,-0.4061790108680725,0.0004442653153091,-0.9651530385017396,-0.9651530385017396,-0.836079478263855,-0.3168552815914154,-0.3168552815914154
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,p025_62_0.tiff,-0.1260612200404389,9750,78,../../Training_Data/p025/Tiles_156/p025_62_0.tiff,-0.1343252658843994,-1.076582431793213,-1.1577463150024414,-0.6313737630844116,-0.6960350275039673,-0.795200765132904,-0.9446007609367372,-0.609811544418335,-0.609811544418335,0.0004442653153091,-1.4869966506958008,-1.4869966506958008,-1.918271780014038,-0.7503600716590881,-0.7503600716590881
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,p025_65_0.tiff,-0.7919016773158013,10218,78,../../Training_Data/p025/Tiles_156/p025_65_0.tiff,-0.8548743724822998,-0.7462294101715088,-0.723822832107544,-0.3617795705795288,-0.3308749198913574,-0.9223283529281616,-0.05017526820302,-0.3092018365859985,-0.3092018365859985,0.0004442653153091,-1.0070745944976809,-1.0070745944976809,-0.197134256362915,-0.5686864256858826,-0.5686864256858826
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,p025_66_0.tiff,-0.7919016773158013,10374,78,../../Training_Data/p025/Tiles_156/p025_66_0.tiff,-0.857928454875946,-0.1521149426698684,-0.128969132900238,-0.2109733074903488,-0.1774926483631134,-0.8073192238807678,-0.0779767334461212,-0.1900884062051773,-0.1900884062051773,0.0004442653153091,-0.6963856220245361,-0.6963856220245361,-0.5466150641441345,-0.2616036832332611,-0.2616036832332611
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,p025_67_0.tiff,-0.7919016773158013,10530,78,../../Training_Data/p025/Tiles_156/p025_67_0.tiff,-0.6734111309051514,-0.4414291381835937,-0.4241053760051727,-0.1762735247611999,-1.2219313383102417,-0.7297428846359253,0.2531318068504333,-0.1873908787965774,-0.1873908787965774,0.0004442653153091,0.0455827340483665,0.0455827340483665,-0.135279968380928,0.0809048563241958,0.08090485632419586
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,p025_68_0.tiff,1.034753337821745,10686,78,../../Training_Data/p025/Tiles_156/p025_68_0.tiff,0.8440524339675903,-0.3654933571815491,-0.2843876779079437,-0.0004330519586801,-0.7807419300079346,-0.5544731616973877,-0.337947130203247,-0.0312175247818231,-0.0312175247818231,0.0004442653153091,-0.0807904228568077,-0.0807904228568077,-0.1129500865936279,-0.0569251738488674,-0.056925173848867416
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,p025_69_0.tiff,-0.7919016773158013,10842,78,../../Training_Data/p025/Tiles_156/p025_69_0.tiff,-0.8369939923286438,-0.3956375420093536,-0.3834767639636993,0.0128058968111872,-0.1860894560813903,-0.8065314888954163,0.3015480935573578,0.051378346979618,0.051378346979618,0.0004442653153091,-0.1346475630998611,-0.1346475630998611,-0.277808278799057,0.1522504687309265,0.1522504687309265
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,p025_70_0.tiff,0.2534952085715471,10998,78,../../Training_Data/p025/Tiles_156/p025_70_0.tiff,0.2612672746181488,-0.450112521648407,-0.4946437180042267,-0.4084191024303436,-0.0902369767427444,0.3065936863422394,-0.4735467433929443,-0.4312546253204345,-0.4312546253204345,0.0004442653153091,-0.3691124618053436,-0.3691124618053436,-0.2294253855943679,0.3169371783733368,0.3169371783733368
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,p025_71_0.tiff,-0.7919016773158013,11154,78,../../Training_Data/p025/Tiles_156/p025_71_0.tiff,-0.8266763091087341,-0.8403440713882446,-0.9454424977302552,-0.1338727921247482,-0.5472279191017151,-0.9561994075775146,-0.6660093665122986,-0.0816021412611007,-0.0816021412611007,0.0004442653153091,-0.6138644218444824,-0.6138644218444824,-1.0973912477493286,-0.2287675887346267,-0.22876758873462677
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,p025_72_0.tiff,-0.1260612200404389,11310,78,../../Training_Data/p025/Tiles_156/p025_72_0.tiff,-0.1396515071392059,-0.8225711584091187,-0.6744294762611389,-0.4459504187107086,-0.5702356100082397,-0.7906480431556702,-1.066962718963623,-0.4827024042606354,-0.4827024042606354,0.0004442653153091,-0.6286453604698181,-0.6286453604698181,-0.982391119003296,-0.4846780002117157,-0.4846780002117157
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,p025_3_1.tiff,-0.7919016773158013,546,234,../../Training_Data/p025/Tiles_156/p025_3_1.tiff,-0.6788917779922485,-0.6058011054992676,-0.5630612373352051,-0.1753867715597152,-0.5304012298583984,-0.6370694637298584,-0.4540897011756897,-0.1717879623174667,-0.1717879623174667,0.0004442653153091,-0.766666054725647,-0.766666054725647,-0.1552663445472717,-0.259853184223175,-0.25985318422317505
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,p025_4_1.tiff,-0.7919016773158013,702,234,../../Training_Data/p025/Tiles_156/p025_4_1.tiff,-0.841217041015625,-0.4665930271148681,-0.4775827825069427,0.2389109432697296,0.135450080037117,-0.6040887236595154,0.0895511358976364,0.3161185383796692,0.3161185383796692,0.0004442653153091,-0.4418344795703888,-0.4418344795703888,-0.6898797154426575,-0.0761769264936447,-0.07617692649364471
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,p025_5_1.tiff,-0.7919016773158013,858,234,../../Training_Data/p025/Tiles_156/p025_5_1.tiff,-0.7856667041778564,-0.223860427737236,-0.2059745192527771,0.1356184333562851,-0.2214123308658599,-0.5566815733909607,-0.555046558380127,0.2213340997695922,0.2213340997695922,0.0004442653153091,0.1623493880033493,0.1623493880033493,0.1538484096527099,-0.2397568374872207,-0.23975683748722076
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,p025_6_1.tiff,-0.7919016773158013,1014,234,../../Training_Data/p025/Tiles_156/p025_6_1.tiff,-0.8024986386299133,-0.7647351026535034,-0.7810150384902954,0.0507033690810203,-0.5178828239440918,-0.5984809994697571,-0.3567350506782532,0.1008175909519195,0.1008175909519195,0.0004442653153091,-0.7262231111526489,-0.7262231111526489,0.073157250881195,-0.0152602232992649,-0.015260223299264908
