,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tile,RUBCNL,x,y,path,../models/res50/RUBCNL_HLR_Res50slim/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_ice/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_optim_ice/RUBCNL_HLR_Res50slim_optim_ice15072024_ep_26_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50_Drop/24072024_ep_29_lr_0.0005resnet.pt,../models/res18/res18_iced_e29.pt,../models/res18/res18_not_iced_e29.pt,../remote_models/res50/RUBCNL_Res50/MyNet2_ep_29.pt,../remote_models/res50/RUBCNL_Res50_freeze/Res50Dropout_ep_29.pt,../remote_models/res50/RUBCNL_Res50_drop_freeze/Res50Dropout_ep_29.pt,../remote_models/vgg13/dropout/VGG13_ep_29.pt,../remote_models/res18/RUBCNL_Res18/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_freeze/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga_drop/Res18Dropout_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga_freeze_drop/Res18Dropout_ep_29.pt
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,p014_31_0.tiff,-0.587943949451586,4914,78,../../Training_Data/p014/Tiles_156/p014_31_0.tiff,-0.6600505709648132,-0.416238784790039,-0.3780605494976043,-0.2136136442422866,0.0914015173912048,-0.5302236080169678,-0.4884178340435028,-0.2003025561571121,-0.2003025561571121,0.0004442653153091,-0.2703224122524261,-0.2703224122524261,-0.679583728313446,-0.0949429720640182,-0.09494297206401825
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,p014_20_1.tiff,1.2099951644613092,3198,234,../../Training_Data/p014/Tiles_156/p014_20_1.tiff,1.3363609313964844,0.2901886403560638,0.0803621113300323,0.1518981754779815,-0.1155624091625213,0.6224130988121033,1.1581060886383057,0.2994400858879089,0.2994400858879089,0.0004442653153091,-0.1081776767969131,-0.1081776767969131,0.5870981812477112,0.1923666447401046,0.19236664474010468
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,p014_21_1.tiff,-0.1322537627346235,3354,234,../../Training_Data/p014/Tiles_156/p014_21_1.tiff,-0.2063890844583511,0.2644241452217102,0.2989232838153839,-0.0825755223631858,0.0290056020021438,-0.0183068439364433,-0.1161984652280807,-0.0706240907311439,-0.0706240907311439,0.0004442653153091,0.5394904613494873,0.5394904613494873,-0.1525164693593979,0.2047617882490158,0.2047617882490158
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,p014_22_1.tiff,0.4386558690669788,3510,234,../../Training_Data/p014/Tiles_156/p014_22_1.tiff,0.4932908713817596,0.6558939218521118,0.7435157895088196,0.0619907602667808,0.919163465499878,0.3250955045223236,0.5388135313987732,0.1406825184822082,0.1406825184822082,0.0004442653153091,0.8032399415969849,0.8032399415969849,1.324420928955078,0.428367406129837,0.42836740612983704
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,p014_23_1.tiff,0.8134376862503196,3666,234,../../Training_Data/p014/Tiles_156/p014_23_1.tiff,0.881244957447052,0.5335863828659058,0.492103636264801,0.3827920258045196,1.2503480911254885,0.9685867428779602,1.0104897022247314,0.5653582811355591,0.5653582811355591,0.0004442653153091,-0.1917334944009781,-0.1917334944009781,0.9965074062347412,0.509699821472168,0.509699821472168
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,p014_24_1.tiff,1.6601682671456677,3822,234,../../Training_Data/p014/Tiles_156/p014_24_1.tiff,1.6804463863372805,0.7881268262863159,0.7018627524375916,0.5913883447647095,1.129078388214111,1.885925531387329,2.023890256881714,0.8592917919158936,0.8592917919158936,0.0004442653153091,0.996416449546814,0.996416449546814,1.979869484901428,0.6662241816520691,0.6662241816520691
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,p014_25_1.tiff,0.9619745234498192,3978,234,../../Training_Data/p014/Tiles_156/p014_25_1.tiff,1.113694429397583,1.248969554901123,1.2532516717910769,0.3290660381317138,1.221854567527771,1.1776254177093506,1.2265293598175049,0.531423807144165,0.531423807144165,0.0004442653153091,0.8104313611984253,0.8104313611984253,1.2383830547332764,0.562058687210083,0.562058687210083
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,p014_26_1.tiff,0.9619745234498192,4134,234,../../Training_Data/p014/Tiles_156/p014_26_1.tiff,1.1172837018966677,0.6931037902832031,0.7130438089370728,0.3588285744190216,1.2075847387313845,0.83021479845047,1.2816013097763062,0.5214505791664124,0.5214505791664124,0.0004442653153091,0.8528749942779541,0.8528749942779541,1.151524543762207,0.4536278843879699,0.45362788438796997
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,p014_27_1.tiff,0.6418334853265966,4290,234,../../Training_Data/p014/Tiles_156/p014_27_1.tiff,0.7849556803703308,0.6889119744300842,0.7865229249000549,0.2877510190010071,0.99470853805542,0.9963430762290956,0.7877485156059265,0.5164303779602051,0.5164303779602051,0.0004442653153091,0.5898004770278931,0.5898004770278931,0.7481305003166199,0.2845238149166107,0.2845238149166107
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,p014_28_1.tiff,0.8134376862503196,4446,234,../../Training_Data/p014/Tiles_156/p014_28_1.tiff,0.9135357141494752,0.7504656910896301,0.6479436159133911,0.1971066296100616,1.0553250312805176,1.2965718507766724,1.1238656044006348,0.3723914325237274,0.3723914325237274,0.0004442653153091,0.634512722492218,0.634512722492218,0.8475654125213623,0.2365278452634811,0.23652784526348114
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,p014_29_1.tiff,0.8134376862503196,4602,234,../../Training_Data/p014/Tiles_156/p014_29_1.tiff,0.8434964418411255,0.0421006008982658,0.1243119016289711,0.2531336843967438,0.5612763166427612,0.9967644810676576,0.9323691129684448,0.3952513337135315,0.3952513337135315,0.0004442653153091,0.2173234820365905,0.2173234820365905,1.0219656229019165,0.3292049169540405,0.3292049169540405
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,p014_30_1.tiff,0.1896071704695227,4758,234,../../Training_Data/p014/Tiles_156/p014_30_1.tiff,0.2659425139427185,-0.1456814855337143,-0.084670715034008,0.0937497988343238,0.1503793001174926,0.1202386245131492,0.0770791321992874,0.1240763738751411,0.1240763738751411,0.0004442653153091,0.714599072933197,0.714599072933197,0.3209107518196106,0.2290125042200088,0.22901250422000885
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,p014_31_1.tiff,0.9619745234498192,4914,234,../../Training_Data/p014/Tiles_156/p014_31_1.tiff,1.06496000289917,0.3865296542644501,0.4522842466831207,0.327576071023941,0.9838680028915404,0.8494992256164551,1.0409657955169678,0.5736357569694519,0.5736357569694519,0.0004442653153091,0.2323069721460342,0.2323069721460342,1.1169331073760986,0.454130083322525,0.454130083322525
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,p014_32_1.tiff,0.9619745234498192,5070,234,../../Training_Data/p014/Tiles_156/p014_32_1.tiff,0.9633773565292358,0.293242871761322,0.2444044798612594,0.2543200254440307,0.1804082840681076,1.049073576927185,1.1662157773971558,0.440797209739685,0.440797209739685,0.0004442653153091,0.406594306230545,0.406594306230545,0.7469089031219482,0.1983716040849685,0.19837160408496857
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,p014_33_1.tiff,0.8134376862503196,5226,234,../../Training_Data/p014/Tiles_156/p014_33_1.tiff,0.9031177759170532,0.5060932636260986,0.536429226398468,0.3018587827682495,0.1016349345445633,0.528342604637146,0.7365943193435669,0.5117400288581848,0.5117400288581848,0.0004442653153091,0.0668910816311836,0.0668910816311836,0.4601768851280212,0.3311829268932342,0.33118292689323425
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,p014_34_1.tiff,1.315865698502838,5382,234,../../Training_Data/p014/Tiles_156/p014_34_1.tiff,1.3565489053726196,0.2959126830101013,0.2223139554262161,0.5185701847076416,0.4896719455718994,0.9296390414237976,1.6150686740875244,0.7122494578361511,0.7122494578361511,0.0004442653153091,0.5151936411857605,0.5151936411857605,1.0675219297409058,0.5546730160713196,0.5546730160713196
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,p014_35_1.tiff,0.6418334853265966,5538,234,../../Training_Data/p014/Tiles_156/p014_35_1.tiff,0.616188645362854,0.3098018765449524,0.2310017645359039,0.2438960969448089,0.1852596551179886,0.5219500064849854,1.1233607530593872,0.3753377795219421,0.3753377795219421,0.0004442653153091,-0.0054238704033195,-0.0054238704033195,0.6845566630363464,0.3439294397830963,0.3439294397830963
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,p014_36_1.tiff,0.9619745234498192,5694,234,../../Training_Data/p014/Tiles_156/p014_36_1.tiff,1.1390066146850586,0.3130021095275879,0.4028151929378509,0.3280496299266815,-0.1452685445547104,0.6296289563179016,1.2054543495178225,0.50440913438797,0.50440913438797,0.0004442653153091,1.049655199050903,1.049655199050903,0.6569663882255554,0.3672293126583099,0.36722931265830994
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,p014_18_2.tiff,0.8134376862503196,2886,390,../../Training_Data/p014/Tiles_156/p014_18_2.tiff,0.7690184116363525,0.4888310134410858,0.4050160646438598,0.2203296720981598,0.7226126194000244,0.90544456243515,0.8309798836708069,0.3354753255844116,0.3354753255844116,0.0004442653153091,0.5691301226615906,0.5691301226615906,0.8738567233085632,0.5249142646789551,0.5249142646789551
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,p014_19_2.tiff,0.1896071704695227,3042,390,../../Training_Data/p014/Tiles_156/p014_19_2.tiff,0.0218305177986621,0.0080118980258703,0.0450963750481605,0.0412138849496841,0.0981425195932388,0.201479822397232,0.2154792100191116,0.120980717241764,0.120980717241764,0.0004442653153091,0.4026056230068207,0.4026056230068207,0.2937858402729034,0.2927071750164032,0.2927071750164032
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,p014_20_2.tiff,0.4386558690669788,3198,390,../../Training_Data/p014/Tiles_156/p014_20_2.tiff,0.4498723447322845,0.4768577516078949,0.4372886717319488,0.1063534915447235,0.2662155628204345,0.4801802933216095,0.4410325884819031,0.2456673830747604,0.2456673830747604,0.0004442653153091,0.4920783042907715,0.4920783042907715,0.5790197253227234,0.4121709764003753,0.41217097640037537
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,p014_21_2.tiff,-0.587943949451586,3354,390,../../Training_Data/p014/Tiles_156/p014_21_2.tiff,-0.8603764176368713,0.3789607584476471,0.4246238172054291,-0.003801841288805,-0.2166867703199386,-0.696546733379364,-0.5598561763763428,0.0285561569035053,0.0285561569035053,0.0004442653153091,0.3449077904224396,0.3449077904224396,-0.0687352865934372,0.1101577058434486,0.11015770584344864
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,p014_22_2.tiff,-0.1322537627346235,3510,390,../../Training_Data/p014/Tiles_156/p014_22_2.tiff,-0.3152485489845276,0.5803269743919373,0.52674400806427,-0.0217834096401929,0.7351076602935791,0.0497800633311271,-0.2536534070968628,0.0113777928054332,0.0113777928054332,0.0004442653153091,0.0382624939084053,0.0382624939084053,0.1346024423837661,0.006468690931797,0.006468690931797028
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,p014_23_2.tiff,0.4386558690669788,3666,390,../../Training_Data/p014/Tiles_156/p014_23_2.tiff,0.5366034507751465,0.7884836792945862,0.8030504584312439,0.0896872356534004,1.132422924041748,0.7956640124320984,0.5111314654350281,0.2225141674280166,0.2225141674280166,0.0004442653153091,1.115289568901062,1.115289568901062,0.9528836011886596,0.4133605659008026,0.4133605659008026
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,p014_24_2.tiff,0.9619745234498192,3822,390,../../Training_Data/p014/Tiles_156/p014_24_2.tiff,1.0997693538665771,0.4028062224388122,0.4213905036449432,0.3913073539733886,0.0755610764026641,0.958741009235382,1.0760746002197266,0.5567691922187805,0.5567691922187805,0.0004442653153091,0.2984061241149902,0.2984061241149902,1.0633258819580078,0.2980706989765167,0.2980706989765167
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,p014_25_2.tiff,0.4386558690669788,3978,390,../../Training_Data/p014/Tiles_156/p014_25_2.tiff,0.5789298415184021,0.2221108227968216,0.2576095759868622,0.0940297618508338,0.290471613407135,0.8344773054122925,0.6811116933822632,0.2781116962432861,0.2781116962432861,0.0004442653153091,0.0779701024293899,0.0779701024293899,0.4954740703105926,0.4022335410118103,0.4022335410118103
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,p014_26_2.tiff,1.5013501943139616,4134,390,../../Training_Data/p014/Tiles_156/p014_26_2.tiff,1.4785916805267334,0.6867908835411072,0.6118419170379639,0.5274186730384827,0.8281168937683105,1.5696548223495483,1.7919610738754272,0.7410645484924316,0.7410645484924316,0.0004442653153091,0.6911494731903076,0.6911494731903076,1.2873210906982422,0.2010635435581207,0.20106354355812073
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,p014_27_2.tiff,0.6418334853265966,4290,390,../../Training_Data/p014/Tiles_156/p014_27_2.tiff,0.6778907775878906,0.8835674524307251,0.9913707971572876,0.097081534564495,0.5634428858757019,0.97085303068161,0.8082506060600281,0.1834626048803329,0.1834626048803329,0.0004442653153091,-0.0821191370487213,-0.0821191370487213,0.7037813067436218,0.2569461464881897,0.2569461464881897
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,p014_28_2.tiff,0.8134376862503196,4446,390,../../Training_Data/p014/Tiles_156/p014_28_2.tiff,0.914395272731781,0.6926271915435791,0.6508686542510986,0.2882352173328399,0.1662910729646682,0.9152794480323792,1.0243675708770752,0.465563416481018,0.465563416481018,0.0004442653153091,-0.3013312518596649,-0.3013312518596649,0.911530613899231,0.207435205578804,0.20743520557880402
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,p014_29_2.tiff,-0.1322537627346235,4602,390,../../Training_Data/p014/Tiles_156/p014_29_2.tiff,-0.0128070497885346,0.4167782664299011,0.4713285267353058,0.0278827715665102,0.3550319671630859,0.3177529275417328,-0.1250978410243988,0.0985193848609924,0.0985193848609924,0.0004442653153091,-0.0511294342577457,-0.0511294342577457,-0.0187316928058862,0.0953423529863357,0.09534235298633575
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,p014_30_2.tiff,0.8134376862503196,4758,390,../../Training_Data/p014/Tiles_156/p014_30_2.tiff,0.8677811622619629,0.1480923444032669,0.187971144914627,0.0906148180365562,0.0528187900781631,0.5068262219429016,0.8525158166885376,0.1821249276399612,0.1821249276399612,0.0004442653153091,0.2185551226139068,0.2185551226139068,0.1201907843351364,-0.1473791152238845,-0.14737911522388458
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,p014_31_2.tiff,0.1896071704695227,4914,390,../../Training_Data/p014/Tiles_156/p014_31_2.tiff,0.2454105764627456,0.6020091772079468,0.4916248321533203,0.0821912288665771,0.5232429504394531,0.5397734642028809,0.4123736321926117,0.2632633149623871,0.2632633149623871,0.0004442653153091,-0.0182113982737064,-0.0182113982737064,0.4283517599105835,0.1184332221746444,0.11843322217464447
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,p014_32_2.tiff,0.8134376862503196,5070,390,../../Training_Data/p014/Tiles_156/p014_32_2.tiff,0.9464775919914246,0.5012868642807007,0.4371227920055389,0.4548305869102478,1.6782474517822266,0.8490599989891052,0.9054601788520812,0.7864828109741211,0.7864828109741211,0.0004442653153091,0.5543262958526611,0.5543262958526611,1.094279408454895,0.5983614921569824,0.5983614921569824
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,p014_33_2.tiff,0.9619745234498192,5226,390,../../Training_Data/p014/Tiles_156/p014_33_2.tiff,0.9271963834762572,0.9259089231491088,0.8828495740890503,0.335757851600647,1.2027885913848877,1.178442358970642,1.1011929512023926,0.6452762484550476,0.6452762484550476,0.0004442653153091,0.922087788581848,0.922087788581848,1.1577026844024658,0.4178477823734283,0.41784778237342834
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,p014_34_2.tiff,1.0929169421741656,5382,390,../../Training_Data/p014/Tiles_156/p014_34_2.tiff,1.093165636062622,0.7291691303253174,0.8047450184822083,0.336698979139328,0.6631314754486084,1.223901391029358,1.1822054386138916,0.616989016532898,0.616989016532898,0.0004442653153091,0.0726118981838226,0.0726118981838226,1.1050481796264648,0.4981317222118377,0.49813172221183777
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,p014_35_2.tiff,-0.1322537627346235,5538,390,../../Training_Data/p014/Tiles_156/p014_35_2.tiff,-0.0085877599194645,0.1799588650465011,0.218224823474884,0.0403922721743583,0.9249048829078674,0.1479359865188598,-0.0321632586419582,0.1497236639261245,0.1497236639261245,0.0004442653153091,0.5459648370742798,0.5459648370742798,0.4597396850585937,0.540814995765686,0.540814995765686
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,p014_36_2.tiff,1.6601682671456677,5694,390,../../Training_Data/p014/Tiles_156/p014_36_2.tiff,1.931368350982666,0.5316179394721985,0.5777078866958618,0.611024022102356,0.8956518173217773,1.917715072631836,1.9574975967407229,0.9706953763961792,0.9706953763961792,0.0004442653153091,1.314721703529358,1.314721703529358,2.198850631713867,0.7290089726448059,0.7290089726448059
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,p014_37_2.tiff,1.412488596587538,5850,390,../../Training_Data/p014/Tiles_156/p014_37_2.tiff,1.5462069511413574,0.5859804749488831,0.5496192574501038,0.3585922718048095,0.9313528537750244,1.4887306690216064,1.576939344406128,0.6651443243026733,0.6651443243026733,0.0004442653153091,1.099510669708252,1.099510669708252,1.5314040184020996,0.8157154321670532,0.8157154321670532
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,p014_38_2.tiff,0.4386558690669788,6006,390,../../Training_Data/p014/Tiles_156/p014_38_2.tiff,0.5040936470031738,0.8468026518821716,0.7928032279014587,0.242649644613266,0.7098958492279053,0.5480355620384216,0.675990879535675,0.3659182488918304,0.3659182488918304,0.0004442653153091,0.7637426853179932,0.7637426853179932,0.5370899438858032,0.2627940773963928,0.2627940773963928
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,p014_39_2.tiff,0.1896071704695227,6162,390,../../Training_Data/p014/Tiles_156/p014_39_2.tiff,0.2481388300657272,-0.4278028905391693,-0.5365583896636963,0.0999293699860572,-0.3005895018577575,0.513108491897583,0.3842519223690033,0.1880155801773071,0.1880155801773071,0.0004442653153091,-0.1874736994504928,-0.1874736994504928,0.0945112630724906,0.2467237114906311,0.2467237114906311
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,p014_42_2.tiff,0.4386558690669788,6630,390,../../Training_Data/p014/Tiles_156/p014_42_2.tiff,0.4375441372394562,-0.2707070708274841,-0.2811962068080902,0.0747056454420089,-0.1054634749889373,0.4633126556873321,0.4609330594539642,0.1592283695936203,0.1592283695936203,0.0004442653153091,-0.4476685225963592,-0.4476685225963592,0.575272798538208,0.2086751908063888,0.20867519080638885
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,p014_13_3.tiff,-1.37608336314924,2106,546,../../Training_Data/p014/Tiles_156/p014_13_3.tiff,-1.3083224296569824,-0.2587676048278808,-0.3320158421993255,-0.5099483728408813,-0.3855382800102234,-0.8910638689994812,-1.3039445877075195,-0.5143193006515503,-0.5143193006515503,0.0004442653153091,-0.3369124829769134,-0.3369124829769134,-1.01108717918396,-0.1891196817159652,-0.18911968171596527
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,p014_14_3.tiff,-0.1322537627346235,2262,546,../../Training_Data/p014/Tiles_156/p014_14_3.tiff,0.0191627405583858,-0.1592839062213897,-0.1455187797546386,-0.0638411715626716,-0.2023308426141739,-0.2369379997253418,-0.204479768872261,-0.0510123893618583,-0.0510123893618583,0.0004442653153091,0.2670389115810394,0.2670389115810394,-0.4923658967018127,0.0305180139839649,0.03051801398396492
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,p014_15_3.tiff,-1.37608336314924,2418,546,../../Training_Data/p014/Tiles_156/p014_15_3.tiff,-1.354828715324402,-0.170976921916008,-0.1857814788818359,-0.5782117247581482,-0.2259402424097061,-1.0222047567367554,-1.565832257270813,-0.6393712759017944,-0.6393712759017944,0.0004442653153091,0.3548826277256012,0.3548826277256012,-1.0958794355392456,-0.2885881662368774,-0.28858816623687744
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,p014_16_3.tiff,0.1896071704695227,2574,546,../../Training_Data/p014/Tiles_156/p014_16_3.tiff,0.2238266617059707,0.5147683024406433,0.5564940571784973,0.043070338666439,0.197393849492073,0.0318168029189109,0.4281763434410095,0.0960565879940986,0.0960565879940986,0.0004442653153091,0.0435327477753162,0.0435327477753162,-0.121376171708107,0.0917292386293411,0.09172923862934113
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,p014_17_3.tiff,0.4386558690669788,2730,546,../../Training_Data/p014/Tiles_156/p014_17_3.tiff,0.4759692847728729,-0.0212334264069795,-0.1280984878540039,0.1439947932958603,-0.100946806371212,0.1404379606246948,0.5185023546218872,0.2271682024002075,0.2271682024002075,0.0004442653153091,-0.3473798334598541,-0.3473798334598541,0.4162880480289459,0.2744737565517425,0.27447375655174255
