,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tile,RUBCNL,x,y,path,../models/res50/RUBCNL_HLR_Res50slim/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_ice/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_optim_ice/RUBCNL_HLR_Res50slim_optim_ice15072024_ep_26_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50_Drop/24072024_ep_29_lr_0.0005resnet.pt,../models/res18/res18_iced_e29.pt,../models/res18/res18_not_iced_e29.pt,../remote_models/res50/RUBCNL_Res50/MyNet2_ep_29.pt,../remote_models/res50/RUBCNL_Res50_freeze/Res50Dropout_ep_29.pt,../remote_models/res50/RUBCNL_Res50_drop_freeze/Res50Dropout_ep_29.pt,../remote_models/vgg13/dropout/VGG13_ep_29.pt,../remote_models/res18/RUBCNL_Res18/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_freeze/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga_drop/Res18Dropout_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga_freeze_drop/Res18Dropout_ep_29.pt
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,p016_15_0.tiff,-1.072489169392598,2418,78,../../Training_Data/p016/Tiles_156/p016_15_0.tiff,-1.2196228504180908,-0.4129472374916076,-0.445171445608139,-0.4348682761192322,-0.7544379234313965,-1.239937424659729,-1.2662220001220703,-0.508517324924469,-0.508517324924469,0.0004442653153091,-0.8422657251358032,-0.8422657251358032,-1.1678720712661743,-0.5052118897438049,-0.5052118897438049
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,p016_16_0.tiff,-1.072489169392598,2574,78,../../Training_Data/p016/Tiles_156/p016_16_0.tiff,-1.1499007940292358,0.0303307604044675,0.0577968582510948,-0.5294737219810486,-0.3813580870628357,-1.386799931526184,-1.2246732711791992,-0.618977427482605,-0.618977427482605,0.0004442653153091,-0.3463579714298248,-0.3463579714298248,-1.1131526231765747,-0.3044419586658478,-0.3044419586658478
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,p016_17_0.tiff,-1.072489169392598,2730,78,../../Training_Data/p016/Tiles_156/p016_17_0.tiff,-1.0970420837402344,-0.3535906970500946,-0.3822011947631836,-0.4882889986038208,-0.7018807530403137,-1.190401911735535,-1.092637062072754,-0.585403323173523,-0.585403323173523,0.0004442653153091,-0.8872578144073486,-0.8872578144073486,-1.3285675048828125,-0.3955228328704834,-0.3955228328704834
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,p016_18_0.tiff,-1.072489169392598,2886,78,../../Training_Data/p016/Tiles_156/p016_18_0.tiff,-1.1194636821746826,-1.123058795928955,-1.0814521312713623,-0.4566216468811035,-0.511018693447113,-1.072232365608215,-1.153522491455078,-0.5009589195251465,-0.5009589195251465,0.0004442653153091,-0.689653754234314,-0.689653754234314,-1.089484453201294,-0.3940678536891937,-0.3940678536891937
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,p016_19_0.tiff,-1.072489169392598,3042,78,../../Training_Data/p016/Tiles_156/p016_19_0.tiff,-1.157845139503479,-0.7903034687042236,-0.7868247628211975,-0.3807398080825805,-0.5605335831642151,-1.109949231147766,-1.1286314725875854,-0.4621961414813995,-0.4621961414813995,0.0004442653153091,-0.5732636451721191,-0.5732636451721191,-0.8515832424163818,-0.2816428542137146,-0.2816428542137146
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,p016_20_0.tiff,-0.4648875910228097,3198,78,../../Training_Data/p016/Tiles_156/p016_20_0.tiff,-0.6073203086853027,-0.6444439888000488,-0.5645198822021484,-0.088797889649868,-0.331622302532196,-0.7888548374176025,-0.7270647883415222,-0.1059610173106193,-0.1059610173106193,0.0004442653153091,-0.7489252090454102,-0.7489252090454102,-0.7455805540084839,-0.1918065845966339,-0.1918065845966339
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,p016_21_0.tiff,-1.072489169392598,3354,78,../../Training_Data/p016/Tiles_156/p016_21_0.tiff,-0.9518382549285888,-0.7789342403411865,-0.7021669149398804,-0.4479240775108337,-0.5554602146148682,-1.1377631425857544,-1.036985993385315,-0.5053985118865967,-0.5053985118865967,0.0004442653153091,-0.9294529557228088,-0.9294529557228088,-0.8452922105789185,-0.4226118326187134,-0.4226118326187134
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,p016_22_0.tiff,-1.072489169392598,3510,78,../../Training_Data/p016/Tiles_156/p016_22_0.tiff,-1.0635770559310913,-0.8782018423080444,-0.9899587631225586,-0.493274986743927,-0.7589969635009766,-0.95867258310318,-1.1100268363952637,-0.5073001384735107,-0.5073001384735107,0.0004442653153091,-0.670668363571167,-0.670668363571167,-1.1111149787902832,-0.5291215181350708,-0.5291215181350708
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,p016_23_0.tiff,-1.072489169392598,3666,78,../../Training_Data/p016/Tiles_156/p016_23_0.tiff,-1.2218265533447266,-0.9800337553024292,-1.0377634763717651,-0.4438463151454925,-0.2848496735095978,-1.16404926776886,-1.0650960206985474,-0.3945274353027344,-0.3945274353027344,0.0004442653153091,-0.5674925446510315,-0.5674925446510315,-0.957616686820984,-0.5261057019233704,-0.5261057019233704
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,p016_5_1.tiff,-0.4648875910228097,858,234,../../Training_Data/p016/Tiles_156/p016_5_1.tiff,-0.5824741125106812,-0.5845075249671936,-0.497817188501358,-0.3587430119514465,-0.9828790426254272,-0.7723292708396912,-0.5816505551338196,-0.4253941178321838,-0.4253941178321838,0.0004442653153091,-0.4600162804126739,-0.4600162804126739,-1.2981829643249512,-0.4083156883716583,-0.4083156883716583
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,p016_6_1.tiff,-1.072489169392598,1014,234,../../Training_Data/p016/Tiles_156/p016_6_1.tiff,-1.0841422080993652,-0.7766890525817871,-0.7765131592750549,-0.6117043495178223,-0.8438684344291687,-0.8059123754501343,-1.1358661651611328,-0.7050867676734924,-0.7050867676734924,0.0004442653153091,-0.6728087663650513,-0.6728087663650513,-1.201470136642456,-0.4822392761707306,-0.4822392761707306
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,p016_7_1.tiff,-1.072489169392598,1170,234,../../Training_Data/p016/Tiles_156/p016_7_1.tiff,-1.0954402685165403,-0.6045140624046326,-0.5853664875030518,-0.5516369342803955,-0.8580913543701172,-0.8243205547332764,-0.9915371537208556,-0.620055079460144,-0.620055079460144,0.0004442653153091,-0.7601834535598755,-0.7601834535598755,-1.290013074874878,-0.4363528490066528,-0.43635284900665283
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,p016_8_1.tiff,-1.072489169392598,1326,234,../../Training_Data/p016/Tiles_156/p016_8_1.tiff,-1.160829782485962,-0.390030562877655,-0.3610502779483795,-0.5528261661529541,-0.689961850643158,-0.8013847470283508,-1.1400611400604248,-0.6053576469421387,-0.6053576469421387,0.0004442653153091,-0.7524152994155884,-0.7524152994155884,-1.250341296195984,-0.4647115767002105,-0.46471157670021057
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,p016_9_1.tiff,-1.072489169392598,1482,234,../../Training_Data/p016/Tiles_156/p016_9_1.tiff,-1.161665439605713,-0.3388303518295288,-0.2992889881134033,-0.5668714642524719,-0.7586182355880737,-0.959578812122345,-1.129177451133728,-0.6448033452033997,-0.6448033452033997,0.0004442653153091,-0.5517787933349609,-0.5517787933349609,-1.0017727613449097,-0.409134566783905,-0.40913456678390503
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,p016_10_1.tiff,-1.072489169392598,1638,234,../../Training_Data/p016/Tiles_156/p016_10_1.tiff,-1.0216306447982788,-0.237793430685997,-0.2050026357173919,-0.554074227809906,-0.5859572887420654,-0.9799007773399352,-1.096670627593994,-0.6101672649383545,-0.6101672649383545,0.0004442653153091,-0.5372074842453003,-0.5372074842453003,-1.4415671825408936,-0.3928289115428924,-0.39282891154289246
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,p016_11_1.tiff,-1.072489169392598,1794,234,../../Training_Data/p016/Tiles_156/p016_11_1.tiff,-1.093992829322815,-0.6689263582229614,-0.5755482316017151,-0.496816873550415,-0.0104751139879226,-1.2129210233688354,-1.004326581954956,-0.5985230803489685,-0.5985230803489685,0.0004442653153091,-0.2952201664447784,-0.2952201664447784,-1.3659896850585938,-0.3581242263317108,-0.3581242263317108
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,p016_12_1.tiff,-1.072489169392598,1950,234,../../Training_Data/p016/Tiles_156/p016_12_1.tiff,-1.132710337638855,-0.1816130727529525,-0.1073430180549621,-0.652578592300415,-0.0286067575216293,-1.2721374034881592,-1.1237152814865112,-0.7259232997894287,-0.7259232997894287,0.0004442653153091,-0.6155633330345154,-0.6155633330345154,-1.2583904266357422,-0.4322184324264526,-0.43221843242645264
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,p016_13_1.tiff,-1.072489169392598,2106,234,../../Training_Data/p016/Tiles_156/p016_13_1.tiff,-1.242478609085083,0.0467677265405654,0.1562975943088531,-0.6156321167945862,0.088114246726036,-1.411701202392578,-1.1323126554489136,-0.7051169276237488,-0.7051169276237488,0.0004442653153091,-0.5238496661186218,-0.5238496661186218,-1.2392784357070925,-0.478207916021347,-0.47820791602134705
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,p016_14_1.tiff,-1.072489169392598,2262,234,../../Training_Data/p016/Tiles_156/p016_14_1.tiff,-1.363331913948059,-0.1870900392532348,-0.2633023262023926,-0.4828605949878692,-0.20114766061306,-1.5820279121398926,-1.393075942993164,-0.5304150581359863,-0.5304150581359863,0.0004442653153091,-0.4624997079372406,-0.4624997079372406,-1.4048490524291992,-0.2686134576797485,-0.26861345767974854
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,p016_15_1.tiff,-1.072489169392598,2418,234,../../Training_Data/p016/Tiles_156/p016_15_1.tiff,-1.1349833011627195,-0.0783488899469375,-0.1296229809522628,-0.4616571068763733,-0.3625714182853699,-1.3621240854263306,-1.245997667312622,-0.5322339534759521,-0.5322339534759521,0.0004442653153091,-0.7935863733291626,-0.7935863733291626,-1.2341768741607666,-0.4315402805805206,-0.43154028058052063
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,p016_16_1.tiff,-1.072489169392598,2574,234,../../Training_Data/p016/Tiles_156/p016_16_1.tiff,-1.1372764110565186,-0.2194761484861374,-0.1890427470207214,-0.4361117482185364,-0.791477382183075,-1.3882908821105957,-1.0846540927886963,-0.4826876223087311,-0.4826876223087311,0.0004442653153091,-0.9020283222198486,-0.9020283222198486,-1.0489908456802368,-0.534015417098999,-0.534015417098999
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,p016_17_1.tiff,-1.072489169392598,2730,234,../../Training_Data/p016/Tiles_156/p016_17_1.tiff,-1.146783709526062,-0.6358197331428528,-0.6275807619094849,-0.438250720500946,-0.1873245686292648,-0.9982505440711976,-1.1445367336273191,-0.5233197808265686,-0.5233197808265686,0.0004442653153091,-0.9733413457870485,-0.9733413457870485,-0.9453176259994508,-0.4257216453552246,-0.4257216453552246
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,p016_18_1.tiff,-1.072489169392598,2886,234,../../Training_Data/p016/Tiles_156/p016_18_1.tiff,-1.0477168560028076,-0.7283968925476074,-0.6974188089370728,-0.3552503585815429,-0.2292202264070511,-1.1278862953186035,-1.04594087600708,-0.4278683960437774,-0.4278683960437774,0.0004442653153091,-0.6934446096420288,-0.6934446096420288,-1.0501012802124023,-0.5382474660873413,-0.5382474660873413
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,p016_19_1.tiff,-1.072489169392598,3042,234,../../Training_Data/p016/Tiles_156/p016_19_1.tiff,-1.0811481475830078,-0.9665008783340454,-0.8322674632072449,-0.4950212240219116,-0.280482679605484,-1.1562241315841677,-1.2240426540374756,-0.5455310344696045,-0.5455310344696045,0.0004442653153091,-0.7957886457443237,-0.7957886457443237,-1.1121095418930054,-0.4712033569812774,-0.47120335698127747
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,p016_20_1.tiff,-1.072489169392598,3198,234,../../Training_Data/p016/Tiles_156/p016_20_1.tiff,-1.123166561126709,-0.551077127456665,-0.6053676605224609,-0.5011179447174072,0.1159005016088485,-1.1517741680145264,-1.2203943729400637,-0.5833278894424438,-0.5833278894424438,0.0004442653153091,-0.3360231518745422,-0.3360231518745422,-1.2364695072174072,-0.4197819530963897,-0.41978195309638977
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,p016_21_1.tiff,-1.072489169392598,3354,234,../../Training_Data/p016/Tiles_156/p016_21_1.tiff,-1.1612231731414795,-0.6437285542488098,-0.6004633903503418,-0.4826769232749939,-1.0838227272033691,-1.2857109308242798,-1.1030040979385376,-0.5502759218215942,-0.5502759218215942,0.0004442653153091,-0.7172962427139282,-0.7172962427139282,-0.9084018468856812,-0.407584547996521,-0.407584547996521
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,p016_22_1.tiff,-1.072489169392598,3510,234,../../Training_Data/p016/Tiles_156/p016_22_1.tiff,-1.0192891359329224,-0.8417978286743164,-0.8362239003181458,-0.2444005906581878,-0.6443448066711426,-0.8452889919281006,-1.125783085823059,-0.2922160029411316,-0.2922160029411316,0.0004442653153091,-0.9059396982192992,-0.9059396982192992,-1.129842758178711,-0.3998288214206695,-0.39982882142066956
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,p016_23_1.tiff,-1.072489169392598,3666,234,../../Training_Data/p016/Tiles_156/p016_23_1.tiff,-1.0909583568572998,-0.8934727907180786,-0.8370553255081177,-0.5127719640731812,-0.4222208261489868,-1.1151612997055054,-1.1733746528625488,-0.5689229369163513,-0.5689229369163513,0.0004442653153091,-0.485512226819992,-0.485512226819992,-0.8492717742919922,-0.5484984517097473,-0.5484984517097473
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,p016_24_1.tiff,-1.072489169392598,3822,234,../../Training_Data/p016/Tiles_156/p016_24_1.tiff,-1.0480672121047974,-0.7761749625205994,-0.7249413132667542,-0.3209481835365295,-0.9014533758163452,-1.0115406513214111,-1.109506368637085,-0.3684077560901642,-0.3684077560901642,0.0004442653153091,-0.8606200218200684,-0.8606200218200684,-0.874504566192627,-0.5526754260063171,-0.5526754260063171
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,p016_25_1.tiff,-1.072489169392598,3978,234,../../Training_Data/p016/Tiles_156/p016_25_1.tiff,-1.0745394229888916,-1.0621507167816162,-1.102737545967102,-0.553216278553009,-1.088488221168518,-1.1023905277252195,-1.0327473878860474,-0.6299587488174438,-0.6299587488174438,0.0004442653153091,-0.5994048714637756,-0.5994048714637756,-1.0878190994262695,-0.4342947602272033,-0.43429476022720337
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,p016_26_1.tiff,-1.072489169392598,4134,234,../../Training_Data/p016/Tiles_156/p016_26_1.tiff,-1.0057419538497925,-0.4514755606651306,-0.4163335561752319,-0.4517642259597778,-0.3401980996131897,-1.2059179544448853,-1.151153326034546,-0.5215657353401184,-0.5215657353401184,0.0004442653153091,-0.8073575496673584,-0.8073575496673584,-1.1571166515350342,-0.3574223816394806,-0.3574223816394806
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,p016_27_1.tiff,-1.072489169392598,4290,234,../../Training_Data/p016/Tiles_156/p016_27_1.tiff,-0.9919877052307128,-0.6397677659988403,-0.6864528656005859,-0.5219154357910156,-0.7681066393852234,-1.1246724128723145,-1.0076532363891602,-0.5842951536178589,-0.5842951536178589,0.0004442653153091,-0.7221091389656067,-0.7221091389656067,-0.9979023933410645,-0.422863095998764,-0.42286309599876404
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,p016_28_1.tiff,-1.072489169392598,4446,234,../../Training_Data/p016/Tiles_156/p016_28_1.tiff,-1.073001503944397,-0.4275360703468323,-0.528052031993866,-0.5556736588478088,-0.6463460922241211,-1.009843111038208,-1.0978989601135254,-0.6005182266235352,-0.6005182266235352,0.0004442653153091,-0.5761188268661499,-0.5761188268661499,-1.0346040725708008,-0.4581049382686615,-0.4581049382686615
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,p016_29_1.tiff,-1.072489169392598,4602,234,../../Training_Data/p016/Tiles_156/p016_29_1.tiff,-1.1351577043533323,-0.3033963739871979,-0.2015219926834106,-0.3857263922691345,-0.4376692175865173,-0.8966311812400818,-1.1479167938232422,-0.435633897781372,-0.435633897781372,0.0004442653153091,-0.5848090648651123,-0.5848090648651123,-0.9424517750740052,-0.4017483592033386,-0.4017483592033386
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,p016_30_1.tiff,-1.072489169392598,4758,234,../../Training_Data/p016/Tiles_156/p016_30_1.tiff,-1.159954309463501,-0.4308076500892639,-0.4177241325378418,-0.4955030679702759,-0.395987868309021,-1.112099289894104,-1.1706390380859375,-0.5016870498657227,-0.5016870498657227,0.0004442653153091,-0.7846202850341797,-0.7846202850341797,-1.0267351865768433,-0.534766435623169,-0.534766435623169
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,p016_6_2.tiff,-1.072489169392598,1014,390,../../Training_Data/p016/Tiles_156/p016_6_2.tiff,-1.127234697341919,-0.663020670413971,-0.6858144998550415,-0.5231614112854004,-1.054377198219299,-0.7311162948608398,-1.1162159442901611,-0.5944417119026184,-0.5944417119026184,0.0004442653153091,-1.1408295631408691,-1.1408295631408691,-1.226820468902588,-0.3446657359600067,-0.3446657359600067
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,p016_7_2.tiff,-1.072489169392598,1170,390,../../Training_Data/p016/Tiles_156/p016_7_2.tiff,-1.0187811851501465,-0.5452879667282104,-0.4026572108268738,-0.6070448160171509,-0.6423419713973999,-0.7758222222328186,-1.0539610385894775,-0.6859650611877441,-0.6859650611877441,0.0004442653153091,-1.0140963792800903,-1.0140963792800903,-1.3160982131958008,-0.4352217316627502,-0.43522173166275024
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,p016_9_2.tiff,-1.072489169392598,1482,390,../../Training_Data/p016/Tiles_156/p016_9_2.tiff,-1.0699938535690308,-0.1886454969644546,-0.1351897865533828,-0.5947655439376831,-0.551157534122467,-0.9160063862800598,-1.0574657917022705,-0.6556994915008545,-0.6556994915008545,0.0004442653153091,-0.5357475280761719,-0.5357475280761719,-1.033092975616455,-0.4111743867397308,-0.41117438673973083
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,p016_11_2.tiff,-1.072489169392598,1794,390,../../Training_Data/p016/Tiles_156/p016_11_2.tiff,-1.1780719757080078,-0.4239649176597595,-0.4611590206623077,-0.5017608404159546,-0.1751733124256134,-0.9472706317901612,-1.0842255353927612,-0.5749272108078003,-0.5749272108078003,0.0004442653153091,-0.557327389717102,-0.557327389717102,-1.211999535560608,-0.3970857262611389,-0.3970857262611389
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,p016_12_2.tiff,-1.072489169392598,1950,390,../../Training_Data/p016/Tiles_156/p016_12_2.tiff,-1.163719654083252,-0.1968763470649719,-0.1110896840691566,-0.6101261377334595,-0.0935050100088119,-1.2293981313705444,-1.089874267578125,-0.6915799379348755,-0.6915799379348755,0.0004442653153091,-0.1861500889062881,-0.1861500889062881,-1.181085467338562,-0.4350136518478393,-0.43501365184783936
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,p016_14_2.tiff,-1.072489169392598,2262,390,../../Training_Data/p016/Tiles_156/p016_14_2.tiff,-1.172903299331665,0.0956799089908599,0.1027735024690628,-0.5116527080535889,-0.4501432776451111,-1.32867431640625,-1.2119489908218384,-0.5798240900039673,-0.5798240900039673,0.0004442653153091,-0.2732160985469818,-0.2732160985469818,-1.182256817817688,-0.3919033110141754,-0.3919033110141754
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,p016_15_2.tiff,-1.072489169392598,2418,390,../../Training_Data/p016/Tiles_156/p016_15_2.tiff,-1.2379474639892578,-0.0813975930213928,-0.1569657921791076,-0.5133317708969116,0.0141808688640594,-1.1157991886138916,-1.0215725898742676,-0.6148146390914917,-0.6148146390914917,0.0004442653153091,-0.3967056572437286,-0.3967056572437286,-1.2004388570785522,-0.3948513567447662,-0.39485135674476624
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,p016_16_2.tiff,-1.072489169392598,2574,390,../../Training_Data/p016/Tiles_156/p016_16_2.tiff,-1.163028120994568,-1.147072672843933,-1.1178709268569946,-0.4673596024513244,-0.6121736168861389,-1.0602126121520996,-1.112112283706665,-0.5401890873908997,-0.5401890873908997,0.0004442653153091,-0.8280004262924194,-0.8280004262924194,-1.0821129083633425,-0.3994392454624176,-0.3994392454624176
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,p016_17_2.tiff,-1.072489169392598,2730,390,../../Training_Data/p016/Tiles_156/p016_17_2.tiff,-1.1260974407196045,-0.5051941275596619,-0.4716285765171051,-0.4063688218593597,-0.7773964405059814,-1.1618406772613523,-1.101377010345459,-0.4880343675613403,-0.4880343675613403,0.0004442653153091,-0.7137131690979004,-0.7137131690979004,-0.9998346567153932,-0.4816052615642547,-0.48160526156425476
