,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tile,RUBCNL,x,y,path,../models/res50/RUBCNL_HLR_Res50slim/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_ice/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_optim_ice/RUBCNL_HLR_Res50slim_optim_ice15072024_ep_26_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50_Drop/24072024_ep_29_lr_0.0005resnet.pt,../models/res18/res18_iced_e29.pt,../models/res18/res18_not_iced_e29.pt,../remote_models/res50/RUBCNL_Res50/MyNet2_ep_29.pt,../remote_models/res50/RUBCNL_Res50_freeze/Res50Dropout_ep_29.pt,../remote_models/res50/RUBCNL_Res50_drop_freeze/Res50Dropout_ep_29.pt,../remote_models/vgg13/dropout/VGG13_ep_29.pt,../remote_models/res18/RUBCNL_Res18/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_freeze/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga_drop/Res18Dropout_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga_freeze_drop/Res18Dropout_ep_29.pt
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,p007_11_0.tiff,1.5980522772339378,1794,78,../../Training_Data/p007/Tiles_156/p007_11_0.tiff,1.7351614236831665,0.6572889685630798,0.6741622686386108,0.7881675958633423,1.2743775844573977,1.635428786277771,1.5575261116027832,0.9557449221611024,0.9557449221611024,0.0004442653153091,1.1400353908538818,1.1400353908538818,1.8776087760925293,0.7444109916687012,0.7444109916687012
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,p007_12_0.tiff,0.1904260424134576,1950,78,../../Training_Data/p007/Tiles_156/p007_12_0.tiff,0.151499941945076,-0.4283098876476288,-0.5115148425102234,0.0791177600622177,-0.229239746928215,0.0295253172516822,0.4604448676109314,0.1298329979181289,0.1298329979181289,0.0004442653153091,-0.5600427985191345,-0.5600427985191345,0.2616055905818939,-0.3392282426357269,-0.33922824263572693
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,p007_13_0.tiff,1.255012659126357,2106,78,../../Training_Data/p007/Tiles_156/p007_13_0.tiff,1.3128422498703003,-0.262836217880249,-0.1254839897155761,0.5630612969398499,0.0350350067019462,1.1984329223632812,1.278569221496582,0.7110587358474731,0.7110587358474731,0.0004442653153091,0.1652429103851318,0.1652429103851318,1.079490303993225,0.3384039998054504,0.33840399980545044
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,p007_14_0.tiff,1.255012659126357,2262,78,../../Training_Data/p007/Tiles_156/p007_14_0.tiff,1.2454540729522705,-0.0612753331661224,-0.1156625971198082,0.5417666435241699,0.7382080554962158,1.2824939489364624,1.3638365268707275,0.6816091537475586,0.6816091537475586,0.0004442653153091,0.8692067861557007,0.8692067861557007,1.6135566234588623,0.4715710580348968,0.47157105803489685
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,p007_15_0.tiff,0.8129554678457498,2418,78,../../Training_Data/p007/Tiles_156/p007_15_0.tiff,0.8357442617416382,0.3228594064712524,0.2866519093513489,0.423746109008789,0.5015369653701782,1.3865047693252563,0.933125376701355,0.5050941705703735,0.5050941705703735,0.0004442653153091,0.7793657779693604,0.7793657779693604,1.1264493465423584,0.6791296005249023,0.6791296005249023
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,p007_16_0.tiff,2.320909028699241,2574,78,../../Training_Data/p007/Tiles_156/p007_16_0.tiff,2.4663593769073486,0.8536807298660278,0.7240283489227295,0.977888822555542,1.3556089401245115,2.6566967964172363,2.4733405113220215,1.2441014051437378,1.2441014051437378,0.0004442653153091,0.9783161878585817,0.9783161878585817,2.1061854362487793,0.7766106128692627,0.7766106128692627
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,p007_17_0.tiff,3.1819632445944817,2730,78,../../Training_Data/p007/Tiles_156/p007_17_0.tiff,3.4748525619506836,0.6431151628494263,0.5288742184638977,1.3117871284484863,1.6699469089508057,2.975187301635742,3.49552583694458,1.6267218589782717,1.6267218589782717,0.0004442653153091,1.485625982284546,1.485625982284546,3.7281219959259033,1.212121844291687,1.212121844291687
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,p007_18_0.tiff,3.387461926576519,2886,78,../../Training_Data/p007/Tiles_156/p007_18_0.tiff,3.7543694972991943,0.5401298403739929,0.5872684717178345,1.5327808856964111,1.907689332962036,3.863840103149414,3.687196731567383,1.8102819919586184,1.8102819919586184,0.0004442653153091,1.876255989074707,1.876255989074707,3.746175765991211,1.2831696271896362,1.2831696271896362
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,p007_19_0.tiff,2.9447489411579184,3042,78,../../Training_Data/p007/Tiles_156/p007_19_0.tiff,3.3778514862060547,1.0665075778961182,1.0158061981201172,1.3386733531951904,1.566686749458313,2.851010322570801,3.034263610839844,1.5915343761444092,1.5915343761444092,0.0004442653153091,1.6835122108459473,1.6835122108459473,2.810403823852539,1.0172990560531616,1.0172990560531616
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,p007_20_0.tiff,1.5980522772339378,3198,78,../../Training_Data/p007/Tiles_156/p007_20_0.tiff,1.710675597190857,0.5455548763275146,0.5637826919555664,0.5905957818031311,1.054241418838501,1.6346924304962158,1.7439439296722412,0.7251271605491638,0.7251271605491638,0.0004442653153091,0.5960222482681274,0.5960222482681274,1.8892791271209717,0.8175946474075317,0.8175946474075317
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,p007_21_0.tiff,2.115504136474974,3354,78,../../Training_Data/p007/Tiles_156/p007_21_0.tiff,2.2634012699127197,0.0654026567935943,0.1259343028068542,0.8979949355125427,0.7458275556564331,2.6667816638946533,2.250359058380127,1.133893609046936,1.133893609046936,0.0004442653153091,0.79253751039505,0.79253751039505,2.4083187580108643,0.9419435262680054,0.9419435262680054
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,p007_22_0.tiff,2.50210900529625,3510,78,../../Training_Data/p007/Tiles_156/p007_22_0.tiff,2.518178224563598,0.8636593222618103,0.8465467691421509,0.9320587515830994,2.2884888648986816,2.52907395362854,2.662222385406494,1.1731007099151611,1.1731007099151611,0.0004442653153091,1.8249045610427856,1.8249045610427856,3.010054111480713,1.1568622589111328,1.1568622589111328
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,p007_23_0.tiff,1.255012659126357,3666,78,../../Training_Data/p007/Tiles_156/p007_23_0.tiff,1.427108645439148,0.3506699800491333,0.1215386465191841,0.5455612540245056,0.0165859907865524,1.160810112953186,1.536989450454712,0.6747291088104248,0.6747291088104248,0.0004442653153091,-0.0528699345886707,-0.0528699345886707,1.457865595817566,0.4493142068386078,0.4493142068386078
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,p007_24_0.tiff,2.320909028699241,3822,78,../../Training_Data/p007/Tiles_156/p007_24_0.tiff,2.390352249145508,0.1350895911455154,0.2693148553371429,0.9591397047042848,0.8931988477706909,2.018721103668213,2.174074172973633,1.1819040775299072,1.1819040775299072,0.0004442653153091,0.590294599533081,0.590294599533081,2.5896356105804443,0.4639104902744293,0.4639104902744293
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,p007_25_0.tiff,0.8129554678457498,3978,78,../../Training_Data/p007/Tiles_156/p007_25_0.tiff,0.8971369862556458,0.1473204791545868,0.1501728147268295,0.1850775480270385,0.9039289355278016,0.9929936528205872,0.7574382424354553,0.2439735978841781,0.2439735978841781,0.0004442653153091,0.6243664622306824,0.6243664622306824,0.9869804978370668,0.6935594081878662,0.6935594081878662
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,p007_26_0.tiff,2.115504136474974,4134,78,../../Training_Data/p007/Tiles_156/p007_26_0.tiff,2.093285083770752,0.2912059128284454,0.2695058286190033,0.6421731114387512,1.2443490028381348,1.9390252828598025,2.4600255489349365,0.7972263097763062,0.7972263097763062,0.0004442653153091,0.8551918864250183,0.8551918864250183,2.0968096256256104,0.9644067287445068,0.9644067287445068
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,p007_27_0.tiff,1.255012659126357,4290,78,../../Training_Data/p007/Tiles_156/p007_27_0.tiff,1.235113263130188,0.3051108121871948,0.3355212211608886,0.5576508641242981,0.8831000328063965,1.3998688459396362,1.422624945640564,0.7032275199890137,0.7032275199890137,0.0004442653153091,0.990893304347992,0.990893304347992,1.2384952306747437,0.7944365739822388,0.7944365739822388
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,p007_28_0.tiff,2.50210900529625,4446,78,../../Training_Data/p007/Tiles_156/p007_28_0.tiff,2.489125490188598,0.3707156181335449,0.4001508951187134,0.9029884338378906,1.0732855796813965,2.322002410888672,2.673255920410156,1.138476848602295,1.138476848602295,0.0004442653153091,1.3496288061141968,1.3496288061141968,2.9416744709014893,1.2721564769744873,1.2721564769744873
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,p007_29_0.tiff,0.8129554678457498,4602,78,../../Training_Data/p007/Tiles_156/p007_29_0.tiff,0.8299973011016846,0.6725471019744873,0.6325260400772095,0.2986305952072143,0.7015572786331177,0.9745649695396424,0.9821719527244568,0.368643969297409,0.368643969297409,0.0004442653153091,0.5480765104293823,0.5480765104293823,0.8798960447311401,0.4402086436748504,0.44020864367485046
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,p007_30_0.tiff,-0.871550429201091,4758,78,../../Training_Data/p007/Tiles_156/p007_30_0.tiff,-0.9479799866676332,-0.7127106189727783,-0.8871142268180847,-0.5501056909561157,-0.9658257961273192,-1.084195852279663,-1.0516867637634275,-0.5081078410148621,-0.5081078410148621,0.0004442653153091,-0.8261922597885132,-0.8261922597885132,-1.2533423900604248,-0.5974653959274292,-0.5974653959274292
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,p007_1_1.tiff,-0.871550429201091,234,234,../../Training_Data/p007/Tiles_156/p007_1_1.tiff,-0.9120579957962036,-0.3966515958309173,-0.4503974020481109,-0.391580581665039,0.0193619430065155,-0.7363990545272827,-0.9284448623657228,-0.4444462358951568,-0.4444462358951568,0.0004442653153091,-0.6129387021064758,-0.6129387021064758,-0.6896010041236877,-0.0661696195602417,-0.0661696195602417
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,p007_2_1.tiff,-0.871550429201091,390,234,../../Training_Data/p007/Tiles_156/p007_2_1.tiff,-1.0042458772659302,0.0964830890297889,0.0456695705652236,-0.41380175948143,0.0640028268098831,-0.6590456962585449,-0.9011408686637878,-0.4616658985614776,-0.4616658985614776,0.0004442653153091,-0.5990528464317322,-0.5990528464317322,-0.8709816932678223,-0.1875351965427398,-0.18753519654273987
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,p007_3_1.tiff,-0.871550429201091,546,234,../../Training_Data/p007/Tiles_156/p007_3_1.tiff,-0.8411108255386353,-0.6443806886672974,-0.5757485628128052,-0.2464496195316314,-0.4553202390670776,-0.8452637195587158,-0.9565197825431824,-0.2735785841941833,-0.2735785841941833,0.0004442653153091,-0.6272838115692139,-0.6272838115692139,-0.7591058015823364,-0.2280777841806411,-0.22807778418064117
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,p007_4_1.tiff,-0.871550429201091,702,234,../../Training_Data/p007/Tiles_156/p007_4_1.tiff,-0.8460496664047241,-0.6555692553520203,-0.6834588050842285,-0.4820594489574432,-0.1320123821496963,-0.8259174823760986,-1.0199429988861084,-0.5251181125640869,-0.5251181125640869,0.0004442653153091,-0.6660674810409546,-0.6660674810409546,-1.076364517211914,-0.2819550335407257,-0.2819550335407257
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,p007_5_1.tiff,0.8129554678457498,858,234,../../Training_Data/p007/Tiles_156/p007_5_1.tiff,0.9417302012443542,-0.3471889197826385,-0.3054289817810058,0.2239447832107544,-0.0147726833820343,0.3423353135585785,0.785613477230072,0.307580828666687,0.307580828666687,0.0004442653153091,-0.4612559676170349,-0.4612559676170349,0.476331502199173,0.2327611893415451,0.2327611893415451
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,p007_6_1.tiff,-0.871550429201091,1014,234,../../Training_Data/p007/Tiles_156/p007_6_1.tiff,-0.9865084886550904,0.1654309928417205,0.0633734613656997,-0.3607934117317199,0.5976719856262207,-0.6845202445983887,-1.1069860458374023,-0.3977582454681396,-0.3977582454681396,0.0004442653153091,0.0057911979965865,0.0057911979965865,-0.7144389152526855,-0.2827922403812408,-0.28279224038124084
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,p007_7_1.tiff,-0.871550429201091,1170,234,../../Training_Data/p007/Tiles_156/p007_7_1.tiff,-0.8371239304542542,-0.5099345445632935,-0.4248514473438263,-0.4110578596591949,-0.7105683088302612,-0.7013096213340759,-1.0193696022033691,-0.4541877210140228,-0.4541877210140228,0.0004442653153091,-0.460279643535614,-0.460279643535614,-0.697708785533905,-0.2899227142333984,-0.28992271423339844
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,p007_8_1.tiff,0.8129554678457498,1326,234,../../Training_Data/p007/Tiles_156/p007_8_1.tiff,0.756756603717804,-0.4045557081699371,-0.4128009974956512,0.2671940922737121,-0.1680445373058319,0.915104866027832,1.0493003129959106,0.3688201308250427,0.3688201308250427,0.0004442653153091,0.2009360641241073,0.2009360641241073,1.1416265964508057,0.3460388779640198,0.3460388779640198
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,p007_9_1.tiff,1.255012659126357,1482,234,../../Training_Data/p007/Tiles_156/p007_9_1.tiff,1.2678252458572388,-0.2773936986923218,-0.2526978254318237,0.593061089515686,-0.4803975224494934,1.3180650472640991,1.440245509147644,0.7570780515670776,0.7570780515670776,0.0004442653153091,0.3427451848983764,0.3427451848983764,1.8206855058670044,0.4572812616825104,0.4572812616825104
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,p007_10_1.tiff,2.115504136474974,1638,234,../../Training_Data/p007/Tiles_156/p007_10_1.tiff,2.0002806186676025,0.3964529633522033,0.3748520910739898,0.7209727168083191,1.362184762954712,2.5198957920074463,2.082932233810425,0.9353756904602052,0.9353756904602052,0.0004442653153091,1.671410322189331,1.671410322189331,2.5376646518707275,1.032308578491211,1.032308578491211
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,p007_11_1.tiff,0.1904260424134576,1794,234,../../Training_Data/p007/Tiles_156/p007_11_1.tiff,0.0510285682976245,0.2090596705675125,0.3116439580917358,0.070880614221096,1.0464835166931152,0.7070351839065552,0.2062716633081436,0.096775583922863,0.096775583922863,0.0004442653153091,1.1341655254364014,1.1341655254364014,0.9667548537254332,0.3017165660858154,0.30171656608581543
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,p007_12_1.tiff,-0.871550429201091,1950,234,../../Training_Data/p007/Tiles_156/p007_12_1.tiff,-0.9334990978240968,0.1505212932825088,0.1291460841894149,-0.4060073494911194,-0.3002740442752838,-0.6627166867256165,-1.0378111600875854,-0.4327825903892517,-0.4327825903892517,0.0004442653153091,-0.3975067436695099,-0.3975067436695099,-0.742361307144165,-0.2552757561206817,-0.25527575612068176
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,p007_13_1.tiff,0.8129554678457498,2106,234,../../Training_Data/p007/Tiles_156/p007_13_1.tiff,0.810562014579773,-0.7833471298217773,-0.8125462532043457,0.3427416682243347,0.0992183536291122,0.8914934396743774,0.8990044593811035,0.4514302909374237,0.4514302909374237,0.0004442653153091,-0.206113800406456,-0.206113800406456,0.93840491771698,0.1293774843215942,0.12937748432159424
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,p007_14_1.tiff,0.1904260424134576,2262,234,../../Training_Data/p007/Tiles_156/p007_14_1.tiff,0.2266953587532043,-0.380738765001297,-0.3421443700790405,-0.066409096121788,0.4463661909103393,0.3888885080814361,0.2621910870075226,-0.0596272125840187,-0.0596272125840187,0.0004442653153091,0.1391079127788543,0.1391079127788543,0.2779968678951263,0.0593639388680458,0.05936393886804581
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,p007_15_1.tiff,0.1904260424134576,2418,234,../../Training_Data/p007/Tiles_156/p007_15_1.tiff,0.1937413513660431,-0.0853128433227539,0.0062503777444362,0.035784725099802,-0.2701425552368164,0.628811776638031,0.186122715473175,0.1086406111717224,0.1086406111717224,0.0004442653153091,0.0565334372222423,0.0565334372222423,0.3954203128814697,0.560512900352478,0.560512900352478
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,p007_16_1.tiff,1.5980522772339378,2574,234,../../Training_Data/p007/Tiles_156/p007_16_1.tiff,1.6514705419540403,0.0245835687965154,-0.0218365024775266,0.6329945921897888,0.1957785040140152,1.5166953802108765,1.5235512256622314,0.7916368246078491,0.7916368246078491,0.0004442653153091,0.6165096163749695,0.6165096163749695,1.824771523475647,0.6102721095085144,0.6102721095085144
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,p007_17_1.tiff,2.115504136474974,2730,234,../../Training_Data/p007/Tiles_156/p007_17_1.tiff,2.2351977825164795,0.7165957689285278,0.8306325674057007,0.8907465934753418,1.4992477893829346,2.421422243118286,2.561071395874023,1.119045376777649,1.119045376777649,0.0004442653153091,1.6568899154663086,1.6568899154663086,2.7720417976379395,1.1593786478042605,1.1593786478042603
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,p007_18_1.tiff,2.6642114783785,2886,234,../../Training_Data/p007/Tiles_156/p007_18_1.tiff,2.778637647628784,0.7057355046272278,0.7705435752868652,1.1111072301864624,0.9078367948532104,2.1321613788604736,2.9754562377929688,1.385210633277893,1.385210633277893,0.0004442653153091,1.2762866020202637,1.2762866020202637,2.679157018661499,0.680944561958313,0.680944561958313
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,p007_19_1.tiff,1.5980522772339378,3042,234,../../Training_Data/p007/Tiles_156/p007_19_1.tiff,1.6150407791137695,0.6744451522827148,0.6227160692214966,0.7552202343940735,1.329476833343506,2.0512940883636475,1.9983644485473633,0.922690212726593,0.922690212726593,0.0004442653153091,1.1949774026870728,1.1949774026870728,1.703688621520996,1.1310820579528809,1.1310820579528809
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,p007_20_1.tiff,3.067920038310107,3198,234,../../Training_Data/p007/Tiles_156/p007_20_1.tiff,3.4466583728790283,0.3556075692176819,0.2536386847496032,1.5407443046569824,1.149386644363403,3.248002290725708,3.664527416229248,1.8693448305130005,1.8693448305130005,0.0004442653153091,0.5298218727111816,0.5298218727111816,3.43295955657959,1.1451324224472046,1.1451324224472046
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,p007_21_1.tiff,-0.871550429201091,3354,234,../../Training_Data/p007/Tiles_156/p007_21_1.tiff,-0.8582940101623535,-0.0192689690738916,-0.0068985465914011,-0.3213911354541778,0.9930787086486816,-0.1264175176620483,-1.0128679275512695,-0.3933086991310119,-0.3933086991310119,0.0004442653153091,0.2931417822837829,0.2931417822837829,-0.7089194655418396,-0.0005007423460483,-0.0005007423460483551
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,p007_22_1.tiff,2.50210900529625,3510,234,../../Training_Data/p007/Tiles_156/p007_22_1.tiff,2.524845838546753,0.9466515183448792,0.936621904373169,1.0212023258209229,2.224135398864746,2.3161463737487793,2.642798900604248,1.2754364013671875,1.2754364013671875,0.0004442653153091,1.758676528930664,1.758676528930664,2.893183946609497,1.0060909986495972,1.0060909986495972
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,p007_23_1.tiff,0.8129554678457498,3666,234,../../Training_Data/p007/Tiles_156/p007_23_1.tiff,0.7933864593505859,0.4327104687690735,0.4048895835876465,0.2941175103187561,0.8942951560020447,1.2563199996948242,0.5857641100883484,0.3398265540599823,0.3398265540599823,0.0004442653153091,0.9165621995925904,0.9165621995925904,1.06787109375,0.4683326482772827,0.4683326482772827
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,p007_24_1.tiff,2.115504136474974,3822,234,../../Training_Data/p007/Tiles_156/p007_24_1.tiff,2.066925287246704,-1.9426233768463137,-1.1399250030517578,0.9739402532577516,0.7194254398345947,2.1834793090820312,2.01408052444458,1.1049045324325562,1.1049045324325562,0.0004442653153091,0.8063485622406006,0.8063485622406006,2.3753364086151123,0.6715914607048035,0.6715914607048035
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,p007_25_1.tiff,1.5980522772339378,3978,234,../../Training_Data/p007/Tiles_156/p007_25_1.tiff,1.5580158233642578,0.6596754789352417,0.7592915892601013,0.6988728046417236,0.5150800943374634,1.6737680435180664,1.620463252067566,0.8083594441413879,0.8083594441413879,0.0004442653153091,1.269133448600769,1.269133448600769,1.5763273239135742,0.6837790012359619,0.6837790012359619
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,p007_26_1.tiff,0.8129554678457498,4134,234,../../Training_Data/p007/Tiles_156/p007_26_1.tiff,0.792191743850708,-0.3689010143280029,-0.4437336325645447,0.3063701391220093,0.5279359817504883,1.3002079725265503,0.7443995475769043,0.365316092967987,0.365316092967987,0.0004442653153091,0.0576742105185985,0.0576742105185985,1.289609432220459,0.3579532504081726,0.3579532504081726
