,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tile,RUBCNL,x,y,path,../models/res50/RUBCNL_HLR_Res50slim/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_ice/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_optim_ice/RUBCNL_HLR_Res50slim_optim_ice15072024_ep_26_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50_Drop/24072024_ep_29_lr_0.0005resnet.pt,../models/res18/res18_iced_e29.pt,../models/res18/res18_not_iced_e29.pt,../remote_models/res50/RUBCNL_Res50/MyNet2_ep_29.pt,../remote_models/res50/RUBCNL_Res50_freeze/Res50Dropout_ep_29.pt,../remote_models/res50/RUBCNL_Res50_drop_freeze/Res50Dropout_ep_29.pt,../remote_models/vgg13/dropout/VGG13_ep_29.pt,../remote_models/res18/RUBCNL_Res18/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_freeze/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga_drop/Res18Dropout_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga_freeze_drop/Res18Dropout_ep_29.pt
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,p026_12_0.tiff,-0.8992328891872867,1950,78,../../Test_Data/p026/Tiles_156/p026_12_0.tiff,0.3758375346660614,0.0738523975014686,0.1283820420503616,0.1862155497074127,0.3903625011444092,0.9351033568382264,0.5112723708152771,0.1851647645235061,0.1851647645235061,0.0004442653153091,0.6246834993362427,0.6246834993362427,0.6173319816589355,0.3986093401908874,0.39860934019088745
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,p026_13_0.tiff,-0.8992328891872867,2106,78,../../Test_Data/p026/Tiles_156/p026_13_0.tiff,0.3217046558856964,-0.3139052093029022,-0.1762378513813018,0.1321290433406829,0.0656078159809112,0.7436757683753967,0.8177810907363892,0.1930315196514129,0.1930315196514129,0.0004442653153091,0.5951600670814514,0.5951600670814514,0.3619914650917053,0.435763269662857,0.43576326966285706
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,p026_14_0.tiff,-0.8992328891872867,2262,78,../../Test_Data/p026/Tiles_156/p026_14_0.tiff,-0.0056519033387303,-0.060251772403717,-0.1543916463851928,0.0371852293610572,-0.0440064892172813,0.5162250399589539,-0.7828893065452576,0.0664559975266456,0.0664559975266456,0.0004442653153091,0.3415553569793701,0.3415553569793701,-0.0269427876919507,0.0794473141431808,0.07944731414318085
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,p026_15_0.tiff,0.0031451477277802,2418,78,../../Test_Data/p026/Tiles_156/p026_15_0.tiff,-1.282372236251831,-0.2539578676223755,-0.3062634170055389,0.1546696126461029,0.1379963308572769,0.3810242116451263,-1.077502965927124,0.3061885833740234,0.3061885833740234,0.0004442653153091,0.4561574161052704,0.4561574161052704,-0.007475895807147,0.0273569487035274,0.02735694870352745
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,p026_16_0.tiff,-0.8992328891872867,2574,78,../../Test_Data/p026/Tiles_156/p026_16_0.tiff,-0.2996078431606293,0.1329763084650039,0.0314632058143615,0.0430866032838821,0.0435134842991828,0.4874791800975799,-0.7173438668251038,0.0623592510819435,0.0623592510819435,0.0004442653153091,1.007537007331848,1.007537007331848,0.2309163808822631,0.2178857177495956,0.21788571774959564
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,p026_17_0.tiff,-0.8992328891872867,2730,78,../../Test_Data/p026/Tiles_156/p026_17_0.tiff,-0.2295065373182296,-0.3639720380306244,-0.2945355772972107,-0.237765222787857,-0.066549926996231,-0.1323384195566177,-0.861145555973053,-0.2979488372802734,-0.2979488372802734,0.0004442653153091,-0.3400910794734955,-0.3400910794734955,-0.1682140976190567,0.0203381441533565,0.020338144153356552
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,p026_18_0.tiff,-0.8992328891872867,2886,78,../../Test_Data/p026/Tiles_156/p026_18_0.tiff,0.0083921058103442,-0.0918375328183174,-0.0272062625735998,-0.0139625407755374,-0.3286612629890442,-0.5353333353996277,0.1792242527008056,0.0622527301311492,0.0622527301311492,0.0004442653153091,-0.1695931106805801,-0.1695931106805801,-0.6457257270812988,-0.2396173030138015,-0.23961730301380157
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,p026_19_0.tiff,-0.8992328891872867,3042,78,../../Test_Data/p026/Tiles_156/p026_19_0.tiff,-0.0496865138411521,-0.5166415572166443,-0.3652597665786743,0.0206386912614107,0.3449466228485107,0.4866310656070709,0.2684864997863769,0.0985673367977142,0.0985673367977142,0.0004442653153091,0.6387976408004761,0.6387976408004761,0.1369310021400451,0.2582418322563171,0.25824183225631714
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,p026_20_0.tiff,0.0031451477277802,3198,78,../../Test_Data/p026/Tiles_156/p026_20_0.tiff,0.1060174480080604,0.0918190032243728,0.1065138429403305,0.2563365697860718,0.441867470741272,0.4178368151187897,0.3654301166534424,0.3170846700668335,0.3170846700668335,0.0004442653153091,0.6617317199707031,0.6617317199707031,0.3513781428337097,0.4018612802028656,0.4018612802028656
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,p026_21_0.tiff,0.0031451477277802,3354,78,../../Test_Data/p026/Tiles_156/p026_21_0.tiff,-0.3645890653133392,0.0060499962419271,0.0010009687393903,-0.0428026095032691,0.489662766456604,0.7693613171577454,-0.4076452255249023,-0.0472161173820495,-0.0472161173820495,0.0004442653153091,0.298486977815628,0.298486977815628,-0.0142606943845748,0.1044133901596069,0.10441339015960693
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,p026_22_0.tiff,-0.8992328891872867,3510,78,../../Test_Data/p026/Tiles_156/p026_22_0.tiff,-0.742272138595581,-0.3660549819469452,-0.3297134637832641,-0.2584270536899566,0.6088095903396606,0.0216705426573753,-0.9716020226478576,-0.3313661813735962,-0.3313661813735962,0.0004442653153091,0.2904271483421325,0.2904271483421325,0.6738548278808594,0.1602630615234375,0.1602630615234375
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,p026_23_0.tiff,0.0031451477277802,3666,78,../../Test_Data/p026/Tiles_156/p026_23_0.tiff,-1.0070922374725342,-0.5341329574584961,-0.5395351052284241,-0.1490646302700042,0.255397617816925,-0.4088416695594787,0.133065328001976,-0.2055741846561432,-0.2055741846561432,0.0004442653153091,0.1971426010131836,0.1971426010131836,0.2677120566368103,0.0950582772493362,0.09505827724933624
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,p026_25_0.tiff,0.0031451477277802,3978,78,../../Test_Data/p026/Tiles_156/p026_25_0.tiff,-0.3404991328716278,-0.1889376938343048,-0.0675132125616073,0.0080974018201231,0.3778920173645019,-0.2029492259025573,-0.9353464245796204,0.0156900342553854,0.0156900342553854,0.0004442653153091,0.5469642877578735,0.5469642877578735,0.5592794418334961,0.2168428599834442,0.2168428599834442
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,p026_26_0.tiff,-0.8992328891872867,4134,78,../../Test_Data/p026/Tiles_156/p026_26_0.tiff,-0.2031034678220749,-0.2344077080488205,-0.0976879671216011,-0.2106358110904693,-0.4261729121208191,-0.5346483588218689,-0.1346219331026077,-0.2340312302112579,-0.2340312302112579,0.0004442653153091,-0.0822957456111908,-0.0822957456111908,-1.2348917722702026,-0.4470333755016327,-0.4470333755016327
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,p026_27_0.tiff,0.5188215104050816,4290,78,../../Test_Data/p026/Tiles_156/p026_27_0.tiff,0.0696671679615974,-0.2748859226703644,-0.2332657277584076,-0.1040051132440567,-0.3140550851821899,-0.4552509188652038,-0.3261343240737915,-0.096841275691986,-0.096841275691986,0.0004442653153091,0.3418334424495697,0.3418334424495697,-0.6634474396705627,-0.1793135553598404,-0.1793135553598404
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,p026_28_0.tiff,0.0031451477277802,4446,78,../../Test_Data/p026/Tiles_156/p026_28_0.tiff,0.2921811938285827,0.4790973663330078,0.4908093512058258,0.3539818525314331,0.4954952001571655,0.6464117169380188,0.2214774638414383,0.4830940961837768,0.4830940961837768,0.0004442653153091,1.028099536895752,1.028099536895752,0.7681446075439453,0.5427672266960144,0.5427672266960144
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,p026_29_0.tiff,-0.8992328891872867,4602,78,../../Test_Data/p026/Tiles_156/p026_29_0.tiff,-0.1901684552431106,-0.4464047849178314,-0.4624791443347931,-0.1222393289208412,-0.2570468187332153,-0.1953695714473724,-0.3880377113819122,-0.1620744615793228,-0.1620744615793228,0.0004442653153091,-0.0197667106986045,-0.0197667106986045,-0.0982750728726387,-0.2402406185865402,-0.24024061858654022
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,p026_31_0.tiff,-0.8992328891872867,4914,78,../../Test_Data/p026/Tiles_156/p026_31_0.tiff,-0.904760479927063,-0.4085308313369751,-0.3291914761066437,-0.4037916362285614,-0.9249694347381592,-0.7940731048583984,-0.6306142210960388,-0.408376544713974,-0.408376544713974,0.0004442653153091,-0.3308783769607544,-0.3308783769607544,-0.5191559195518494,-0.33659228682518,-0.33659228682518005
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,p026_32_0.tiff,-0.8992328891872867,5070,78,../../Test_Data/p026/Tiles_156/p026_32_0.tiff,-0.4621883332729339,-0.811018705368042,-0.6013893485069275,-0.2245715260505676,-0.5394659638404846,-0.878811240196228,-0.44766566157341,-0.2595170140266418,-0.2595170140266418,0.0004442653153091,-0.6124135255813599,-0.6124135255813599,-0.4640186429023742,-0.3033119738101959,-0.3033119738101959
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,p026_33_0.tiff,-0.8992328891872867,5226,78,../../Test_Data/p026/Tiles_156/p026_33_0.tiff,-1.015938401222229,-1.0236554145812988,-0.9909236431121826,-0.5304948091506958,-1.0398244857788086,-1.1426101922988892,-0.9627854228019714,-0.5594398975372314,-0.5594398975372314,0.0004442653153091,-0.7477643489837646,-0.7477643489837646,-1.0925441980361938,-0.3120716214179992,-0.31207162141799927
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,p026_34_0.tiff,-0.8992328891872867,5382,78,../../Test_Data/p026/Tiles_156/p026_34_0.tiff,-1.0609662532806396,-1.0563981533050537,-0.9058179259300232,-0.1350081264972686,-1.1240767240524292,-1.1196476221084597,-0.7647099494934082,-0.1127263680100441,-0.1127263680100441,0.0004442653153091,-0.69987952709198,-0.69987952709198,-1.0267667770385742,-0.3842601776123047,-0.3842601776123047
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,p026_35_0.tiff,-0.8992328891872867,5538,78,../../Test_Data/p026/Tiles_156/p026_35_0.tiff,-0.8071604371070862,-0.963786244392395,-0.8015076518058777,-0.3774147629737854,-0.8874045610427856,-0.853714108467102,-0.8819264769554138,-0.4157252907752991,-0.4157252907752991,0.0004442653153091,-0.8587044477462769,-0.8587044477462769,-0.763156533241272,-0.3922310471534729,-0.3922310471534729
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,p026_36_0.tiff,-0.8992328891872867,5694,78,../../Test_Data/p026/Tiles_156/p026_36_0.tiff,-0.7377223968505859,-0.3439667224884033,-0.2687886953353882,-0.2257687151432037,-0.9533307552337646,-0.9780450463294984,-0.8063821792602539,-0.2056190073490142,-0.2056190073490142,0.0004442653153091,0.0909273028373718,0.0909273028373718,-0.6492063403129578,-0.3860393464565277,-0.3860393464565277
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,p026_37_0.tiff,-0.8992328891872867,5850,78,../../Test_Data/p026/Tiles_156/p026_37_0.tiff,-0.7386918663978577,-0.5844249725341797,-0.6591356992721558,-0.2343824505805969,-0.925248920917511,-0.7722430229187012,-1.0661354064941406,-0.2490291744470596,-0.2490291744470596,0.0004442653153091,-0.808663547039032,-0.808663547039032,-0.8039340376853943,-0.4808114469051361,-0.4808114469051361
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,p026_38_0.tiff,-0.8992328891872867,6006,78,../../Test_Data/p026/Tiles_156/p026_38_0.tiff,-0.0205047242343425,-0.5620568990707397,-0.5606859922409058,-0.1459006071090698,-0.8942760825157166,-0.8731772303581238,-0.3750036358833313,-0.1120783016085624,-0.1120783016085624,0.0004442653153091,-0.8655346632003784,-0.8655346632003784,-1.137425661087036,-0.4848155677318573,-0.4848155677318573
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,p026_39_0.tiff,0.0031451477277802,6162,78,../../Test_Data/p026/Tiles_156/p026_39_0.tiff,0.9800626039505004,-0.2856754064559936,-0.2608550488948822,0.3941128253936767,0.2083225399255752,0.9113548398017884,0.4447323083877563,0.4891850352287292,0.4891850352287292,0.0004442653153091,0.0240852497518062,0.0240852497518062,0.7743799090385437,0.2365083992481231,0.23650839924812317
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,p026_40_0.tiff,0.5188215104050816,6318,78,../../Test_Data/p026/Tiles_156/p026_40_0.tiff,0.6631017923355103,-0.575496256351471,-0.8446881771087646,0.317878782749176,0.3620775938034057,0.8767501711845398,-0.1438170671463012,0.3944225609302521,0.3944225609302521,0.0004442653153091,0.5418305993080139,0.5418305993080139,0.6206854581832886,0.4002619385719299,0.40026193857192993
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,p026_41_0.tiff,0.0031451477277802,6474,78,../../Test_Data/p026/Tiles_156/p026_41_0.tiff,0.2783019840717315,-0.0859115123748779,-0.0558218508958816,0.064359650015831,0.2449570745229721,0.4040379226207733,0.3138791918754577,0.1056743562221527,0.1056743562221527,0.0004442653153091,-0.1385526806116104,-0.1385526806116104,0.3940801620483398,0.410171627998352,0.41017162799835205
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,p026_42_0.tiff,0.881437561134011,6630,78,../../Test_Data/p026/Tiles_156/p026_42_0.tiff,-0.4234548211097717,-0.500188946723938,-0.4725986421108246,-0.4734411835670471,-0.3990836143493652,-0.7462216019630432,-0.5843889117240906,-0.5015445351600647,-0.5015445351600647,0.0004442653153091,-0.5025824308395386,-0.5025824308395386,-1.0509182214736938,-0.3532786667346954,-0.35327866673469543
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,p026_45_0.tiff,-0.8992328891872867,7098,78,../../Test_Data/p026/Tiles_156/p026_45_0.tiff,-1.1574071645736694,-0.9044910073280334,-0.8621928691864014,-0.3496104478836059,-1.0295127630233765,-1.262640357017517,-1.213666915893555,-0.3495410084724426,-0.3495410084724426,0.0004442653153091,-0.7475136518478394,-0.7475136518478394,-1.2030372619628906,-0.5065118074417114,-0.5065118074417114
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,p026_56_0.tiff,-0.8992328891872867,8814,78,../../Test_Data/p026/Tiles_156/p026_56_0.tiff,-1.1914091110229492,-0.5529068112373352,-0.6781211495399475,-0.4568259119987488,-0.904651403427124,-0.6633667945861816,-1.0676144361495972,-0.4529304206371307,-0.4529304206371307,0.0004442653153091,-0.5237892866134644,-0.5237892866134644,-0.6141351461410522,-0.3897158205509186,-0.3897158205509186
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,p026_70_0.tiff,0.881437561134011,10998,78,../../Test_Data/p026/Tiles_156/p026_70_0.tiff,-0.2333474159240722,-0.7146314382553101,-0.9617989659309388,-0.5337793231010437,-0.4611337780952453,-0.6542025804519653,-0.7237827777862549,-0.4877489805221557,-0.4877489805221557,0.0004442653153091,-0.8049455881118774,-0.8049455881118774,-1.6648716926574707,-0.4638740718364715,-0.46387407183647156
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,p026_73_0.tiff,-0.8992328891872867,11466,78,../../Test_Data/p026/Tiles_156/p026_73_0.tiff,-0.4833038747310638,0.4624548554420471,0.6233088970184326,-0.190896064043045,-0.1335579752922058,0.9353716969490052,-0.4286333322525024,-0.2521383762359619,-0.2521383762359619,0.0004442653153091,0.1649668961763382,0.1649668961763382,0.4460393190383911,0.2552625834941864,0.2552625834941864
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,p026_74_0.tiff,0.5188215104050816,11622,78,../../Test_Data/p026/Tiles_156/p026_74_0.tiff,-0.4827828109264374,0.8187108039855957,0.8897736072540283,-0.0791049748659133,0.2493578344583511,0.2256945073604583,-0.2362827956676483,-0.1244111433625221,-0.1244111433625221,0.0004442653153091,0.9054799675941468,0.9054799675941468,-0.9868998527526855,-0.0649221539497375,-0.06492215394973755
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,p026_75_0.tiff,0.5188215104050816,11778,78,../../Test_Data/p026/Tiles_156/p026_75_0.tiff,0.5862503051757812,2.3390424251556396,2.327476978302002,0.2560262680053711,0.7195215225219727,0.6285697817802429,0.4586416780948639,0.2947515547275543,0.2947515547275543,0.0004442653153091,1.1939172744750977,1.1939172744750977,0.363740473985672,0.418382316827774,0.41838231682777405
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,p026_76_0.tiff,-0.8992328891872867,11934,78,../../Test_Data/p026/Tiles_156/p026_76_0.tiff,-0.5663474798202515,-0.4422536492347717,-0.4578075110912323,0.0204204153269529,-0.3991343379020691,0.4536155164241791,0.0467102341353893,0.0838737413287162,0.0838737413287162,0.0004442653153091,-0.3728509247303009,-0.3728509247303009,0.315498948097229,-0.1728311032056808,-0.17283110320568085
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,p026_0_1.tiff,-0.8992328891872867,78,234,../../Test_Data/p026/Tiles_156/p026_0_1.tiff,-0.0917666256427764,-0.0393950492143631,-0.0352886319160461,0.0935742631554603,-0.3852578401565552,-0.0387149006128311,-0.0536046884953975,0.2571064829826355,0.2571064829826355,0.0004442653153091,-0.1603660583496093,-0.1603660583496093,-0.1765734553337097,-0.0005734786391258,-0.000573478639125824
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,p026_1_1.tiff,-0.8992328891872867,234,234,../../Test_Data/p026/Tiles_156/p026_1_1.tiff,-0.0183685980737209,0.0593774691224098,0.0902973338961601,-0.1163934841752052,-0.6828433871269226,-0.4697469770908355,0.103881224989891,-0.1476737707853317,-0.1476737707853317,0.0004442653153091,0.3058317303657532,0.3058317303657532,-0.5645748376846313,-0.1886632293462753,-0.18866322934627533
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,p026_2_1.tiff,0.881437561134011,390,234,../../Test_Data/p026/Tiles_156/p026_2_1.tiff,-0.492908626794815,-0.194582462310791,-0.212675929069519,-0.2296705842018127,-0.5584896802902222,-0.6192235350608826,-0.4141167104244232,-0.2992241680622101,-0.2992241680622101,0.0004442653153091,-0.0856589078903198,-0.0856589078903198,-0.216942012310028,0.1365460455417633,0.1365460455417633
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,p026_3_1.tiff,1.3893804082336727,546,234,../../Test_Data/p026/Tiles_156/p026_3_1.tiff,0.2144329398870468,0.2287161350250244,0.3155499398708343,0.200695052742958,0.1028582602739334,0.3410665094852447,1.0670301914215088,0.2203377038240432,0.2203377038240432,0.0004442653153091,0.4603250324726105,0.4603250324726105,0.3813891410827636,0.3240593373775482,0.3240593373775482
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,p026_5_1.tiff,-0.8992328891872867,858,234,../../Test_Data/p026/Tiles_156/p026_5_1.tiff,-0.5210208296775818,-0.3017245233058929,-0.2719458341598511,0.1470150649547577,0.4688712954521179,1.2066420316696167,-0.4285109341144562,0.301696240901947,0.301696240901947,0.0004442653153091,0.3194020390510559,0.3194020390510559,0.7215768098831177,0.6434825658798218,0.6434825658798218
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,p026_6_1.tiff,0.0031451477277802,1014,234,../../Test_Data/p026/Tiles_156/p026_6_1.tiff,1.3345069885253906,0.5771346688270569,0.5998480319976807,0.3590618968009949,1.0352296829223633,0.8703869581222534,0.8680345416069031,0.4366745948791504,0.4366745948791504,0.0004442653153091,1.074895262718201,1.074895262718201,0.934592604637146,0.2753069996833801,0.2753069996833801
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,p026_7_1.tiff,-0.8992328891872867,1170,234,../../Test_Data/p026/Tiles_156/p026_7_1.tiff,0.1302744746208191,-0.0136466436088085,-0.0264922063797712,0.3546762466430664,0.4784764051437378,1.0750609636306765,-0.0896508246660232,0.558533251285553,0.558533251285553,0.0004442653153091,0.7867999076843262,0.7867999076843262,0.6351447105407715,0.2262337803840637,0.22623378038406372
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,p026_8_1.tiff,-0.8992328891872867,1326,234,../../Test_Data/p026/Tiles_156/p026_8_1.tiff,0.5564351081848145,0.0034821685403585,0.0213997662067413,0.2419928014278412,0.1724996417760849,0.314811497926712,0.7499500513076782,0.2591398656368255,0.2591398656368255,0.0004442653153091,0.311938613653183,0.311938613653183,0.4429718554019928,0.2649727463722229,0.2649727463722229
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,p026_9_1.tiff,-0.8992328891872867,1482,234,../../Test_Data/p026/Tiles_156/p026_9_1.tiff,1.1721782684326172,0.2690691649913788,0.3236026167869568,0.3043443858623504,0.4759015440940857,0.952753245830536,0.313544362783432,0.3713062703609466,0.3713062703609466,0.0004442653153091,0.5372191667556763,0.5372191667556763,0.7153409719467163,0.2572696208953857,0.25726962089538574
